gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
contradiction					He was considered, along with Brigadier Jerry, Yellowman and sound system partner Charlie Chaplin, one of the best deejays of the 1980s.	He is considered one of the worst deejays of the late 20th century. 	contrast_10735960.001	contrast_10735960.001c	wikipedia	contradiction				
entailment					"Examples of the Eastern Christian style is also found in the Slavic ""ripidion"" of the thirteenth century, preserved at Moscow, and in the one shown in the Megaspileon monastery in Greece."	One Eastern Christian style example can be seen  in the Megaspileon monastery in Greece.	contrast_19076525.000	contrast_19076525.000e	wikipedia	entailment				
entailment					Two giraffes were bred at the time of the opening, but both died by the end of the war.	Two giraffes were bread. 	contrast_59999916.000	contrast_59999916.000e	wikipedia	entailment				
contradiction					Chrétien exploded with rage at Bennett's criticism, saying that as a mere backbencher she did not have the right to criticise the Prime Minister in front of the caucus, and attacked her with such fury that Bennett collapsed in tears.	She agreed with their criticism. 	contrast_01549731.006	contrast_01549731.006c	wikipedia	contradiction				
entailment					He averaged 13.9 points per game and 8.6 rebounds per game during his four years at Washington State.	He scored more points than rebounds.	contrast_05210940.001	contrast_05210940.001e	wikipedia	entailment				
entailment					"Michael McKay was convicted of ""three counts of mail fraud and two recordkeeping offenses."	He was convicted for his crimes 	contrast_22135091.001	contrast_22135091.001e	wikipedia	entailment				
contradiction					It was described by Tavakilian and Neouze in 2007.	It was described by Tavakilian in 2003.	contrast_50170776.001	contrast_50170776.001c	wikipedia	contradiction				
contradiction					"Lisa Tsering writing for ""The Hollywood Reporter"" gave the film a negative review saying that ""the musical superhero extravaganza is too scary for young viewers and too long-winded for everybody else""."	The film was given a favorable review stating the film was good for young viewers. 	contrast_42133407.000	contrast_42133407.000c	wikipedia	contradiction				
entailment					This is a six-car set rebuilt from former Akita Shinkansen trainset R19 at Kawasaki Heavy Industries in Kobe as an excursion train named for use on the Joetsu Shinkansen between and , mostly at weekends, entering service from 29 April 2016.	The six-car set was rebuilt in Kobe. 	contrast_04387942.000	contrast_04387942.000e	wikipedia	entailment				
contradiction					The turbocharger compressor housing features a built-in bypass valve, and the turbo housing is cast into the exhaust manifold with a loop-around flow pattern.	The turbocharger is built without a bypass valve.	contrast_07400895.002	contrast_07400895.002c	wikipedia	contradiction				
contradiction					There are four programmes for different age groups:	Currently, there are five programs.	contrast_15102871.000	contrast_15102871.000c	wikipedia	contradiction				
contradiction					In the Inside Soap Awards 2014, Sheffield was placed on the longlist for Best Bad Boy, and Patrick and Maxine's domestic abuse storyline was placed on the longlist for Best Storyline, both were also placed onto the shortlist.	In 2014 he did not make the short list for Best Bad Boy, he's still on the longlist.	contrast_45595888.002	contrast_45595888.002c	wikipedia	contradiction				
entailment					"Sackbut"", originally a French term, was used in England until the instrument fell into disuse in the eighteenth century; when it returned, the Italian term ""trombone"" became dominant."	The term was originally French	contrast_00669680.001	contrast_00669680.001e	wikipedia	entailment				
contradiction					(8) This section shall be self executing.	This section needs another party to execute.	contrast_40256125.000	contrast_40256125.000c	wikipedia	contradiction				
contradiction					Sending Michael and his team with an agent and a series of high-tech equipment on an off-the-books mission, he is forced to share with Madeline whatever he knows about Nate and Michael.	He is forced to talk about Nate and Michael with Madeline. 	contrast_25739837.006	contrast_25739837.006c	wikipedia	contradiction				
contradiction					She, along with Katharine Adams and Sybil Pye, was one of the noted women bookbinders of the period.	They started the first known book club.	contrast_54181801.001	contrast_54181801.001c	wikipedia	contradiction				
entailment					"Originally, this settlement was called ""Agawam Plantation"", and administered by the Connecticut Colony. ("	It was administered by the Connecticut Colony.	contrast_08317862.003	contrast_08317862.003e	wikipedia	entailment				
entailment					"In this speech, which became known as Munich Speech, Putin called for a ""fair and democratic world order that would ensure security and prosperity not only for a select few, but for all""."	The speech started to be known as Munich Speech	contrast_30198710.001	contrast_30198710.001e	wikipedia	entailment				
entailment					It joins the Târnava Mare in Blaj, forming the Târnava.	It joins in  Târnava Mar in Blaj, and continues through Sighișoara	contrast_15706757.005	contrast_15706757.005e	wikipedia	entailment				
contradiction					It consists of filling the circulatory system of the piece with vinyl acetate and its use of corrosion technique for the removal of the superposed matter, that is, the organic matter.	It includes adding the matter.	contrast_56777049.001	contrast_56777049.001c	wikipedia	contradiction				
contradiction					from putting knowledge before wisdom, science before art, and cleverness before common sense;	Putting wisdom before knowledge.	contrast_47299712.000	contrast_47299712.000c	wikipedia	contradiction				
contradiction					There are also four smaller non-navigable channels between nine concrete piers and two abutments.	The channels are all capable of being steered through.	contrast_01564345.001	contrast_01564345.001c	wikipedia	contradiction				
contradiction					He is a member of the U.S. Department of Defense Innovation Advisory Board.	He is only a member of International organizations.	contrast_12268116.005	contrast_12268116.005c	wikipedia	contradiction				
entailment					From Metro's ninth issue in March 1982 until 2002, the magazine featured an influential gossip column called Felicity Ferret.	It had many publications from the 1980s to the early 2000s.	contrast_17521226.000	contrast_17521226.000e	wikipedia	entailment				
entailment					The name of the story, the list of allies, and the details of the attacks vary in different parts of Japan.	The attack plans differ throughout Japan. 	contrast_20090015.000	contrast_20090015.000e	wikipedia	entailment				
entailment					King himself had suggested Robert Duvall in his introduction to the novel.	He made the suggestion in the introduction of the novel.	contrast_07610377.003	contrast_07610377.003e	wikipedia	entailment				
entailment					They published it in hardcover and e-book on October 30.	It was released as both an e-book and hardcover.	contrast_58084624.001	contrast_58084624.001e	wikipedia	entailment				
contradiction					The Tar Heels finished with an 11–1 record, only the third 11-win season in school history.	It was the first 11-win season in school history. 	contrast_14968699.003	contrast_14968699.003c	wikipedia	contradiction				
contradiction					"The general opinion was that the Pickford film was more polished, but the Negri film was more entertaining."""	The opinion was that the Pickford film was more entertaining, but the Negri film was more polished.	contrast_07637519.005	contrast_07637519.005c	wikipedia	contradiction				
contradiction					Trible gives a comprehensive literary critique of the text, highlighting the patterns that reiterate the power struggle between the characters and the vulnerability of Tamar, the sole female in the narrative.	It contained elements of romanticism.	contrast_34385049.001	contrast_34385049.001c	wikipedia	contradiction				
entailment					Fleming-Neon is located at (37.194421, -82.705937).	Its coordinates are 37.194421, -82.705937	contrast_02141142.000	contrast_02141142.000e	wikipedia	entailment				
contradiction					Pancholi acted the role of a lawyer's son who resists the death penalty and imprisonment and proves himself guilty of the murder of a prostitute, but was trapped when a friend betrayed him by removing all of the evidence.	He plays the part of the lawyer's son who goes to jail when the evidence is found.	contrast_19673721.005	contrast_19673721.005c	wikipedia	contradiction				
entailment					"Camponotus latebrosus is a species of carpenter ant (genus ""Camponotus"")."	The species is known as camponotus latebrosus	contrast_51707583.000	contrast_51707583.000e	wikipedia	entailment				
contradiction					Cheraw is an unincorporated community in Marion County, Mississippi, United States.	There is a government in the municipal of Cheraw.	contrast_45498202.000	contrast_45498202.000c	wikipedia	contradiction				
entailment					Fartuni Nunatak is located at , which is 3.25 km east-southeast of Manastir Peak, 3.1 km south of Stargel Peak, and 6.25 km west-northwest of Dymcoff Crag in Lovech Heights.	It is west-northwest of Dymcoff Crag.	contrast_46639816.000	contrast_46639816.000e	wikipedia	entailment				
entailment					The village Panchayat fines Hori as his wife tackles the personal attack of the Pandit on them for sheltering Jhunia.	The panchayat of the village has been the same for more than 20 years	contrast_20479163.012	contrast_20479163.012e	wikipedia	entailment				
entailment					Trible gives a comprehensive literary critique of the text, highlighting the patterns that reiterate the power struggle between the characters and the vulnerability of Tamar, the sole female in the narrative.	The narrative had only one female.	contrast_34385049.001	contrast_34385049.001e	wikipedia	entailment				
contradiction					Haig transferred responsibility for the offensive to General Herbert Plumer and the Second Army, to include the southern edge of the Gheluvelt Plateau in the offensive.	Haig transferred all the responsibility for the offensive to the Second Army.	contrast_57294410.003	contrast_57294410.003c	wikipedia	contradiction				
contradiction					The group planted in empty and vacant lots in order to promote green space and bountiful gardens.	With minimal help from the group, it still opens to a large garden.	contrast_49565399.002	contrast_49565399.002c	wikipedia	contradiction				
entailment					This has produced areas of moor grass, cross-leaved heath and cottongrass.	The area turned out multiple types of grass.	contrast_35997358.005	contrast_35997358.005e	wikipedia	entailment				
entailment					By 1932, Canadian exports dropped from $515 million to $235 million.	Exports dropped to $237 million. 	contrast_48218037.003	contrast_48218037.003e	wikipedia	entailment				
contradiction					"In December 1954 Rich was transferred to the Skunk Works, the secret research and development section run by Lockheed's Chief Engineer, Clarence ""Kelly"" Johnson."	He was chief engineer at Skunk Works in 1951	contrast_09097491.000	contrast_09097491.000c	wikipedia	contradiction				
entailment					On August 5, 2016, Trump endorsed Ryan's re-election after pressure from fellow Republican leaders.	He endorsed the republican nominee.	contrast_51803426.001	contrast_51803426.001e	wikipedia	entailment				
contradiction					When he got there he found that the studio executives had no idea which films they wanted him to work on, and he had eight weeks of highly paid leisure, during which he wrote a short story and worked on a novel.	He also completed a novel which was never published with studio executives' order as to which film to work on.	contrast_06660894.001	contrast_06660894.001c	wikipedia	contradiction				
entailment					"Faour is also the author of the recently released novel ""Jesus Just Left Chicago."""	"""Jesus Just Left Chicago"" was written by Faour"	contrast_37422167.002	contrast_37422167.002e	wikipedia	entailment				
contradiction					Until the 1970s, roofs tended to be clad with corrugated (iron) steel or clay tiles (usually red clay).	These type of roofs were popular until the 1980s	contrast_00017561.003	contrast_00017561.003c	wikipedia	contradiction				
contradiction					Ambulance transportation is provided by AmeriCare Ambulance Services.	EmergyCare is the company that furnishes the ambulance transits.	contrast_00707958.003	contrast_00707958.003c	wikipedia	contradiction				
entailment					The first three levels of the building were completed in 1921.	The whole building was completed after 1921	contrast_48502558.003	contrast_48502558.003e	wikipedia	entailment				
entailment					It is the UK's first speculatively-built new building to be lit exclusively by LEDs.	It is located in the UK	contrast_49942539.004	contrast_49942539.004e	wikipedia	entailment				
entailment					Chameleon is a song performed by Maltese singer Ira Losco.	Ira Losco performed it. 	contrast_53881477.000	contrast_53881477.000e	wikipedia	entailment				
entailment					Orléans plays its home matches at the Stade de la Source located within the city.	Orléans's home matches are played at the Stade de la Source.	contrast_23829882.002	contrast_23829882.002e	wikipedia	entailment				
entailment					She has also appeared on another music oriented music quiz show, Spicks and Specks in 2009.	She has appeared in more than one music quiz show	contrast_42443928.001	contrast_42443928.001e	wikipedia	entailment				
contradiction					"Mischa Pearlman of ""Alternative Press"" praised the song's chorus, calling it ""one of the band’s most catchy, anthemic choruses""."	The chorus was given negative critics. 	contrast_51238291.000	contrast_51238291.000c	wikipedia	contradiction				
entailment					Fish meal processing of bycatch contributes extra income to fishermen, where it is sold by heaps or kilograms to fish meal processor(Tagalog:) .	It is sold by heaps or kilograms to fish meal processor.	contrast_37955502.005	contrast_37955502.005e	wikipedia	entailment				
contradiction					After serving three match ban following a goalless draw against Bury on 23 February 2016, Hammill then scored the winning goal, in the final of Football League Trophy, in a 3–2 win over Oxford United on 3 April 2016.	His made the first goal in the game with Oxford. 	contrast_16262669.006	contrast_16262669.006c	wikipedia	contradiction				
entailment					Serious Thing is a roots reggae album released in 1984 by the reggae trio The Gladiators.	The album was released in 1984	contrast_36358085.000	contrast_36358085.000e	wikipedia	entailment				
contradiction					Mora batted .418 (41-for-98) with 8 home runs and had an MLB leading 32 RBIs in 24 games.	He played in over eighty games. 	contrast_06775687.001	contrast_06775687.001c	wikipedia	contradiction				
entailment					Due to a shortage of men, captain Rex Farrior, previously a center, moved to fullback.	He was moved to fullback.	contrast_22688094.001	contrast_22688094.001e	wikipedia	entailment				
entailment					"A second story featuring Ki and Vandien, ""The Small One,"" was published in ""Fantastic Stories"" in 1980."	Vandian and Ki were featured in a second story.	contrast_05997550.004	contrast_05997550.004e	wikipedia	entailment				
entailment					It is unclear whether the weapons were for the OeWSGV or for US agents.	The use of the weapons was undecided. 	contrast_55593201.002	contrast_55593201.002e	wikipedia	entailment				
entailment					After the criminal Dilawar Khan is released from jail he decides to get revenge as her father had earlier testified against him in court.	Dilawar Khan was released from jail.	contrast_41874829.001	contrast_41874829.001e	wikipedia	entailment				
entailment					Headaches are very common adverse effects, occurring in more than 10% of people who take the drug.	Headaches are common in people who take medication 	contrast_20587249.000	contrast_20587249.000e	wikipedia	entailment				
entailment					Allium griffithianum is an Asian species of onion found in the high mountains of Pakistan, Afghanistan, Kyrgyzstan, Uzbekistan and Tajikistan.	An Asian species of onion is called allium griffithianum.	contrast_49360130.000	contrast_49360130.000e	wikipedia	entailment				
contradiction					"The single version went to number one on the soul singles chart and reached number five on the ""Billboard"" Hot 100."	"It reached number thirty-three on the ""Billboard"" Hot 100."	contrast_24688998.002	contrast_24688998.002c	wikipedia	contradiction				
contradiction					He came to New York City with his wife Alice sometime after 1903.	His wife has never accompanied him on New York trips	contrast_41818512.001	contrast_41818512.001c	wikipedia	contradiction				
contradiction					There are 5 doors on each side of the tram (10 total).	One side has 4 doors.	contrast_53068264.001	contrast_53068264.001c	wikipedia	contradiction				
contradiction					Andrews was one of the first to use the word scientology.	"Andrew never heard the word "" Scientology"". "	contrast_02069958.000	contrast_02069958.000c	wikipedia	contradiction				
entailment					Arslanköy previously an ambiguous village, made news in 1947 local elections.	The village made the news in 1947.	contrast_38203356.000	contrast_38203356.000e	wikipedia	entailment				
entailment					The Tar Heels finished with an 11–1 record, only the third 11-win season in school history.	It was the third 11-win season in school history.	contrast_14968699.003	contrast_14968699.003e	wikipedia	entailment				
entailment					This prophecy foretold told the destruction of the European-Americans and a return of the old times and the buffalo.	European-Americans should be destroyed according to the prophecy	contrast_44813016.001	contrast_44813016.001e	wikipedia	entailment				
entailment					However he sees Joan observing the show with her father's friend, the Senator, whom he mistakenly assumes must be her sugar daddy.	The Senator was mistaken as her sugar daddy.	contrast_42390054.001	contrast_42390054.001e	wikipedia	entailment				
entailment					Tuka attended the conference, as did Hitler, Tiso, Joachim von Ribbentrop, Alexander Mach (head of the Hlinka Guards), and Franz Karmasin, head of the local German minority.	Multiple people attended the conference	contrast_03158444.001	contrast_03158444.001e	wikipedia	entailment				
contradiction					Its main attraction being the Maenllwyd Inn.	The chief appeal is the Castle.	contrast_19512983.001	contrast_19512983.001c	wikipedia	contradiction				
contradiction					"The bill would have also created ""health-purchasing alliances"" to pool risk among multiple businesses and large groups of individuals."	The bill would have affected mall group individuals. 	contrast_28475048.006	contrast_28475048.006c	wikipedia	contradiction				
contradiction					Hugo Vickers, an adviser on the film, agreed that the alteration of historical details to preserve the essence of the dramatic story was sometimes necessary.	He believes that the historical details should be left untouched	contrast_36553714.000	contrast_36553714.000c	wikipedia	contradiction				
entailment					The recordings he made as performer and sound designer won prizes in U.S.A. and Europe, last but not least the Gramophone review Editor's Choice.	The recordings won awards in U.S.A	contrast_18141683.000	contrast_18141683.000e	wikipedia	entailment				
entailment					All four of the published games were quick to set up and to play, with varying degrees of complexity depending on the rules used.	The complexity of the rules varied.	contrast_15173728.000	contrast_15173728.000e	wikipedia	entailment				
entailment					 Phacelia racemosa is an annual herb growing erect with a stem reaching up to 18 centimeters tall.	It is an annual herb growing a thick stem.	contrast_37297766.000	contrast_37297766.000e	wikipedia	entailment				
contradiction					Doris Dana (1920 – November 28, 2006) was an American translator known for having been Gabriela Mistral's partner, the Chilean Nobel Prize winner whose estate Doris Dana inherited following Mistral's death in January 1957.	She was Gabriela Mistral's friend.	contrast_57814861.000	contrast_57814861.000c	wikipedia	contradiction				
contradiction					Finished in 1911, the Los Angeles Aqueduct was the brain-child of the self-taught engineer William Mulholland and is still in use today.	Mulholland was the designer behind the finished Aqueduct of 1916.	contrast_11700184.001	contrast_11700184.001c	wikipedia	contradiction				
contradiction					The United States of America gained control of the Philippines following the 1898 Spanish–American War and the subsequent Philippine–American War.	The U.S.A was unable to control the Philippines even after many wars were fought for it. 	contrast_14546832.000	contrast_14546832.000c	wikipedia	contradiction				
contradiction					It was a lawsuit resulting from the will of Peter Thellusson, an English merchant (1737–1797).	The lawsuit was a civil suit. 	contrast_24752710.001	contrast_24752710.001c	wikipedia	contradiction				
contradiction					The shape of these molecules is roughly octahedral, with a uranium centre and with the noble gas atoms around the equator.	The molecules are circular in shape. 	contrast_55446246.010	contrast_55446246.010c	wikipedia	contradiction				
entailment					They were employed in finance, as merchants, craftsmen, artisans and even winemakers and they lived in the areas of today's Nedbalova Street, Františkánska Street, Zámočnícka Street and Baštová Street.	They worked in finance.	contrast_56615889.001	contrast_56615889.001e	wikipedia	entailment				
entailment					Black oat grass can also serve as a 'net' to cover other simultaneously planted seeds, and later seedlings, from bird deprivation.	It covers simultaneously planted seeds.	contrast_41398596.000	contrast_41398596.000e	wikipedia	entailment				
contradiction					Tom calls Nora and asks for her and Hank to help look for Mark.	Tom calls Nora to find Mark.	contrast_05410880.006	contrast_05410880.006c	wikipedia	contradiction				
contradiction					A plaque was presented and placed on Graciano Ricalde's professional residence by his nephew Arcadio Poveda.	He placed his own plaque. 	contrast_35792162.000	contrast_35792162.000c	wikipedia	contradiction				
contradiction					During his initial education, Kavanagh taught Arthur herself, teaching him to paint and then write by holding brushes and pens in his mouth.	Arthur was never taught to write during his education. 	contrast_52605561.003	contrast_52605561.003c	wikipedia	contradiction				
contradiction					His home in the Bulgarian city of Tryavna is now a museum, dedicated to him.	His home is in a city in Hungary. 	contrast_18794874.000	contrast_18794874.000c	wikipedia	contradiction				
contradiction					"His first EP appeared quickly on Catalan record label Edigsa in 1963; it included the songs ""Al vent"", ""Som"", ""La pedra"", and ""A colps"", and became a great sales success."	"His song "" Al Vent"" was never a sales success."	contrast_28042187.006	contrast_28042187.006c	wikipedia	contradiction				
contradiction					The stakeholders involved all demand something different from the product designer and from the design process.	The stakeholders do not interact with the product designer directly 	contrast_08027770.001	contrast_08027770.001c	wikipedia	contradiction				
entailment					Tigranes agreed to extend his influence in the East, while Mithridates set to conquer Roman land in Asia Minor and in Europe.	His power reached the East. 	contrast_03165570.001	contrast_03165570.001e	wikipedia	entailment				
entailment					U.S. FDA New Drug Application (NDA) was granted approval in May 2012 for use in adults.	In May 2012, the use of NDA was granted approval for use in adults. 	contrast_40723351.000	contrast_40723351.000e	wikipedia	entailment				
contradiction					"She became unhappy when the witch's persona shifted from sly and glamorous (thought to emulate the wicked queen in Disney's ""Snow White and the Seven Dwarfs"") into the familiar ""ugly hag""."	She shifted into the glamorous persona. 	contrast_06029839.001	contrast_06029839.001c	wikipedia	contradiction				
entailment					He won the men's doubles title at the 2015 New Caledonia International tournament partnered with Anthony Joe.	He won the men's double title at New Caledonia International	contrast_56354991.001	contrast_56354991.001e	wikipedia	entailment				
entailment					Ryan McGuire and Forbes Graham also left after the tour.	They left after the tour and but he returned in 2000	contrast_23816026.003	contrast_23816026.003e	wikipedia	entailment				
entailment					He's a very powerful player who can break the gain line and carry the ball in an uncompromising way.	He is able to break the gain line. 	contrast_28487341.000	contrast_28487341.000e	wikipedia	entailment				
entailment					Maharaj Bada, which is sometimes just called as Bada, is the central focus of Gwalior, with a large square, a former opera house, banks, tea, coffee and juice stands and a municipal market building.	Maharaj Bada is the central area of Gwalior.	contrast_46732734.001	contrast_46732734.001e	wikipedia	entailment				
entailment					From the , 36 or 12.0% were Roman Catholic, while 234 or 78.3% belonged to the Swiss Reformed Church.	The Swiss Reformed Church owned 78.3%	contrast_12374917.000	contrast_12374917.000e	wikipedia	entailment				
contradiction					Large swathes of the Forest of Bowland are covered in peat and there are smaller patches elsewhere as at Pendle Hill.	Pine forests are located all over the area in patches.	contrast_47515217.001	contrast_47515217.001c	wikipedia	contradiction				
entailment					The turbocharger compressor housing features a built-in bypass valve, and the turbo housing is cast into the exhaust manifold with a loop-around flow pattern.	The turbocharges has 2 housings.	contrast_07400895.002	contrast_07400895.002e	wikipedia	entailment				
entailment					The knoll surmounts Nichols Snowfield to the southeast.	The knoll sits on top of Nichols Snowfield	contrast_59413678.001	contrast_59413678.001e	wikipedia	entailment				
contradiction					Natacha Gachnang (born 27 October 1987 in Vevey, Switzerland) is a Swiss race driver and the cousin of former Formula One driver Sébastien Buemi.	He was born in Belize. 	contrast_25643217.000	contrast_25643217.000c	wikipedia	contradiction				
contradiction					Live at Tokyo Dome charted at number three on the Oricon DVD chart and number one on the Oricon Blu-ray chart for the week April 24, 2017, with first-week sales of 11,000 and 26,000 copies, respectively.	Its sales were less than 7000 copies that week. 	contrast_58529239.000	contrast_58529239.000c	wikipedia	contradiction				
entailment					After the war ended, however, workplace accident rates remained high and began to rise.	Increased accidents in the workplace continued after the war.	contrast_05439741.002	contrast_05439741.002e	wikipedia	entailment				
entailment					In Columbus, Georgia, they visit a gun show and perform in a bar.	They visited a weapons exhibition in Georgia	contrast_43935444.000	contrast_43935444.000e	wikipedia	entailment				
contradiction					"In 2014, ""Luxo Jr."" was deemed ""culturally, historically, or aesthetically significant"" by the Library of Congress and selected for preservation in the National Film Registry."	They found him unfit to work on the conservation	contrast_08474465.000	contrast_08474465.000c	wikipedia	contradiction				
entailment					Specimen MOR 591 is a partial skull and an about 60% complete skeleton of a sub-adult specimen that includes the vertebral column, pelvis, sacrum and a femur.	It includes a pelvis. 	contrast_10841733.006	contrast_10841733.006e	wikipedia	entailment				
entailment					A prominent clock is located in the tower of the courthouse.	The well known clock is in the steeple.	contrast_45742478.003	contrast_45742478.003e	wikipedia	entailment				
contradiction					He was selected by the Milwaukee Brewers in the 50th round (1509th overall) of the 2010 MLB draft.	He went unselected in the MLB draft	contrast_36311507.005	contrast_36311507.005c	wikipedia	contradiction				
contradiction					The economy is mainly based on agriculture, but it is also influenced by the nearby Rouen agglomeration.	The economy is irrelevant to the nearby Rouen agglomeration.	contrast_08561440.000	contrast_08561440.000c	wikipedia	contradiction				
entailment					This circumstance clearly reflects the differing status and fortunes of the two men concerned in its early history, both before and after their arrival in New South Wales.	Differing status and fortunes of the two men, they settled in New South Wales.	contrast_60140195.003	contrast_60140195.003e	wikipedia	entailment				
entailment					He had a distinctive legal experience and for that, he became one of the few advisors of Baron Empain during the foundation of Heliopolis suburb.	Baron Empain had a few advisers. 	contrast_46486816.002	contrast_46486816.002e	wikipedia	entailment				
contradiction					He also tested in British Formula Three for the Promatecme Team.	He was in charge of the aus.	contrast_16611094.003	contrast_16611094.003c	wikipedia	contradiction				
contradiction					Police later concluded that there was no evidence of deliberate poisoning.	The three were charged by police for the destruction of evidence. 	contrast_58643337.004	contrast_58643337.004c	wikipedia	contradiction				
entailment					The traces of powers of a Laplacian can be used to define the Selberg zeta function.	The Selberg zeta function can be defined by tracing the Laplacian.	contrast_07947973.002	contrast_07947973.002e	wikipedia	entailment				
entailment					"In the early 1970s, Abel appeared on the game show ""To Tell the Truth"" with his head wrapped in bandages."	He was on a game show in the early 1970s.	contrast_07469737.000	contrast_07469737.000e	wikipedia	entailment				
contradiction					Today, almost all elemental sulfur is produced as a byproduct of removing sulfur-containing contaminants from natural gas and petroleum.	They are made as a first result.	contrast_00680690.004	contrast_00680690.004c	wikipedia	contradiction				
contradiction					"She covered some of her father's hit songs, including the title cut and ""Everybody Loves Somebody,"" ""That's Amore"", ""Just Bummin' Around"", and ""For Your Love"" written by her mother Betty Martin."	"""For Your Love"" was one of her own original songs."	contrast_49380282.001	contrast_49380282.001c	wikipedia	contradiction				
entailment					On the Atlantic side are the Guadalquivir basin; the Andalusian Atlantic Basin with the sub-basins Guadalete-Barbate and Tinto-Odiel; and the Guadiana basin.	Some consist two sub basins	contrast_00054397.001	contrast_00054397.001e	wikipedia	entailment				
contradiction					While the type specimen consisted only of a skull and the very front of the neck, additional specimens soon revealed the complete form of the body.	The specimen consisted only of a skull without the neck.	contrast_08079055.002	contrast_08079055.002c	wikipedia	contradiction				
entailment					One day, Ricky's father dies and leaves him a large inheritance of money.	Ricky inherited a lot of money from his father.	contrast_28035252.002	contrast_28035252.002e	wikipedia	entailment				
contradiction					Since its inception, the Baron has always been near the top of the light airplane hierarchy.	Since the beginning, the Baron hasn't been near the top.	contrast_07799288.000	contrast_07799288.000c	wikipedia	contradiction				
contradiction					The Service worked in conjunction with other Australian Government departments to screen and target any potential threats moving across the border, including:	The government solely protected the border.	contrast_08563987.001	contrast_08563987.001c	wikipedia	contradiction				
entailment					Until 2015 he was the Country Representative for UN-Habitat in Afghanistan.	He was a Country Representative until 2015.	contrast_36351572.001	contrast_36351572.001e	wikipedia	entailment				
entailment					Joseph pleaded for more time, but Howard told him he would consider their presence in the Wallowa Valley beyond the 30-day mark an act of war.	He thought it was war. 	contrast_02932673.004	contrast_02932673.004e	wikipedia	entailment				
contradiction					She led the Terrapins to three ACC titles and one NCAA Final Four.	She has led the team only once	contrast_29183145.003	contrast_29183145.003c	wikipedia	contradiction				
contradiction					"For five consecutive seasons, starting in the seventh season, the title was given to a white male who plays the guitar – a trend that ""Idol"" pundits call the ""White guy with guitar"" or ""WGWG"" factor."	In the beginning it only featured jazz musicians.	contrast_03257592.000	contrast_03257592.000c	wikipedia	contradiction				
contradiction					This style, which was favoured by Grolier, has interlaced designs which can be described as strapwork or interlaced ribbons.	Many original designs copied this style.	contrast_41370967.001	contrast_41370967.001c	wikipedia	contradiction				
contradiction					"It was preceded by Wang's 2001 debut, ""The Orphan of Anyang"", and would be followed by ""Luxury Car"" in 2006."	"""The Orphan of Anyang"" was a 2006 debut."	contrast_28906839.003	contrast_28906839.003c	wikipedia	contradiction				
contradiction					Their other traditional food is kishumba made of red Beans and Banana eaten like Ugali.	A large portion of their food contains corn.	contrast_15542295.000	contrast_15542295.000c	wikipedia	contradiction				
contradiction					His association with the United States National Museum (USNM) began in the early 1900s when he started identifying specimens in the Museum's leech collection.	He was uninterested in the leech collection. 	contrast_20639676.002	contrast_20639676.002c	wikipedia	contradiction				
entailment					Its directional covers most of Macomb County, eastern Lapeer County, and most of Lambton County Ontario.	It encompasses eastern Lapeer County. 	contrast_18616281.003	contrast_18616281.003e	wikipedia	entailment				
contradiction					Finished linen, destined for sale, was also stored in a special room.	Finished and unfinished linen is stored in the same room	contrast_23388008.012	contrast_23388008.012c	wikipedia	contradiction				
contradiction					"Additionally, Kawamoto was promoted as a vocalist and sung the B-side ""Love Letter"", marking her the first E-girls member to change positions."	She was the second member of the group to change positions 	contrast_45422457.004	contrast_45422457.004c	wikipedia	contradiction				
contradiction					As the only female member of The Flying Dutchman, Morrison was often referred to as the Dutchess.	She was one of the few female members of The Flying Dutchman.	contrast_36807783.002	contrast_36807783.002c	wikipedia	contradiction				
contradiction					On September 1, 2007, Sartz was released by the Redskins.	The team released Sartz before 2007	contrast_21846980.003	contrast_21846980.003c	wikipedia	contradiction				
contradiction					Sarnoff spent much of his early childhood in a cheder (or yeshiva) studying and memorizing the Torah.	Sarnoff spent much of his time on Torah studies in a college.	contrast_03327246.002	contrast_03327246.002c	wikipedia	contradiction				
entailment					In March 2008, he was elected as a state delegate to the 2008 Democratic National Convention, his support pledged to Obama.	In March 2008, he changed to support Obama. 	contrast_15454654.003	contrast_15454654.003e	wikipedia	entailment				
entailment					It was intended to be Twitter shorthand for how often feminists of color are told that the racism they feel they experience 'isn't a feminist issue'.	They created a term for feminists of color. 	contrast_47623876.004	contrast_47623876.004e	wikipedia	entailment				
entailment					Flannery earned all-league honors while playing for Anaheim High School, where he was also elected Homecoming King as a senior.	He was Homecoming King as a senior.	contrast_23236547.000	contrast_23236547.000e	wikipedia	entailment				
entailment					From an analysis of the politics of memory, many Cubans still remember the usages of ideological diversionism in everyday life, such as in schools, the street, the police, and the televised speeches of Fidel Castro.	They remembered using ideological diversionism.	contrast_47158707.000	contrast_47158707.000e	wikipedia	entailment				
entailment					Most of the prisoners were released in the succeeding months, but in April 1833, Black Hawk, Wabokieshiek, Neapope, and three others were transferred to Fort Monroe in Virginia, which was better equipped to hold prisoners.	There were a few prisoners transferred.	contrast_01648860.001	contrast_01648860.001e	wikipedia	entailment				
entailment					"In 1947, ""Empire Cony"" was sold to Storeship Transport Co, London and was renamed ""Elsie Beth""."	"They gave ""Empire Cony"" a new name ""Elsie Beth""."	contrast_39876069.000	contrast_39876069.000e	wikipedia	entailment				
