gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
contradiction					Its presence does strongly suggest the existence of earlier, now-lost maps which had been mathematically derived in the manner of Ptolemy, al-Khwārazmi, or Suhrāb.	The now lost maps had bee geometrically derived in the manner of Ptolemy.	base_14971342.004	base_14971342.004c	wikipedia	contradiction				
entailment					Shaw is the only religious believer in the crew and openly displays her religious belief with a necklace of a Christian cross.	Shaw is the only religious believer in the crew.	base_41614665.000	base_41614665.000e	wikipedia	entailment				
entailment					Two draw bridges, one on each river, and a few relief bridges made up the causeway.	The causeway was made by two drawbridges, one on each river, and a few relief bridges.	base_14197282.001	base_14197282.001e	wikipedia	entailment				
neutral					When the current Carmarthenshire County Council was formed in 1995, a Burry Port ward based on the community of that name was created.	The old Carmarthenshire County Council needed to go.	base_50540394.000	base_50540394.000n	wikipedia	neutral				
contradiction					In March 2013, work began to refurbish the booking hall, subway and stairwells at the station.	The stairwells were excluded from refurbishment work that began in 2013.	base_12209335.000	base_12209335.000c	wikipedia	contradiction				
contradiction					Solomons was the Chief Executive of Intercontinental Hotels from July 2011 to July 2017.	fghj	base_45809945.000	base_45809945.000c	wikipedia	contradiction				
contradiction					When he finished in morning, the illusion ended and he found himself back in the real world, badly covered with bruises.	The illusion never ended and he never found himself in the real world.	base_21648380.003	base_21648380.003c	wikipedia	contradiction				
entailment					"The next year she appeared in his ""Gipsy Love""."	The star of Gipsy Love was her.	base_43574136.003	base_43574136.003e	wikipedia	entailment				
entailment					Fabris was followed by Italian masters such as Nicoletto Giganti (1606), Ridolfo Capo Ferro (1610), Francesco Alfieri (1640), Francesco Antonio Marcelli (1686) and Bondi' di Mazo (1696).	Fabris was followed by Italian masters.	base_41993281.010	base_41993281.010e	wikipedia	entailment				
entailment					Chanel helped popularize the bob hairstyle, the little black dress, and the use of jersey knit for women's clothing; and also elevated the status of both costume jewelry and knitwear.	Chanel was one of the people responsible for making the bob hair cut popular with women.	base_21593115.001	base_21593115.001e	wikipedia	entailment				
entailment					Wet electrons are a transition state (saddle point) between electrons in the liquid and solid states.	The transition between liquid and solid is the only time wet electrons are present.	base_11208349.004	base_11208349.004e	wikipedia	entailment				
contradiction					A radiator is any of several types of heat exchangers designed to transfer thermal energy from one medium to another for the purpose of cooling or heating.	A radiator is designed to heat or cool by transferring light energy.	base_23506334.000	base_23506334.000c	wikipedia	contradiction				
neutral					The wood has many uses such as firewood, for furniture, and for home and other building construction.	The is a dark hardwood. 	base_40328555.000	base_40328555.000n	wikipedia	neutral				
contradiction					Second, war is predictably unpredictable.	War is unpredictably predictable	base_32553875.002	base_32553875.002c	wikipedia	contradiction				
entailment					"The Town of Vienna has given the name of ""Battle Street"" to a street near the battle site."	The street named Battle Street is located in Vienna.	base_41842827.000	base_41842827.000e	wikipedia	entailment				
contradiction					Bethesda also provides vocational training either on its own or by contracting with other local providers.	Local providers must refrain from offering vocational training	base_34562181.002	base_34562181.002c	wikipedia	contradiction				
contradiction					Peiraiki-Patraiki () was one of Greece's largest industrial groups in the 20th century.	Peiraiki-Patraiki was not a Greek industrial group.	base_38208087.000	base_38208087.000c	wikipedia	contradiction				
contradiction					Internationally, he represented Canada at the 1981 and 1987 Canada Cups.	He never represented Canada at any Canada Cups.	base_15966994.004	base_15966994.004c	wikipedia	contradiction				
neutral					Late on September 4, an area of low pressure developed to the southeast of Okinawa, Japan.	Okinawa is known for their seafood. 	base_36715532.000	base_36715532.000n	wikipedia	neutral				
contradiction					The National Audit Office published an investigation into the monitoring, inspection and funding of Learndirect Ltd in December 2017.	Learndirect Ltd was never the victim of an audit.	base_28726955.002	base_28726955.002c	wikipedia	contradiction				
entailment					They can count the pulse in a narrow range only.	They can only count the pulse in a limited range.	base_32745503.003	base_32745503.003e	wikipedia	entailment				
neutral					The Russian Anti-Doping Agency has suspended for him two years from July 6, 2013 until June 6, 2015.	He was caught with dope.	base_50794407.001	base_50794407.001n	wikipedia	neutral				
contradiction					Freudenberg alleges that 1,026 Vietnamese refugees entered Australia in the final eight months of the Whitlam government, and only 399 in 1976 under Fraser.	Freudenberg alleges that no Vietnamese refugees entered Australia.	base_00297908.004	base_00297908.004c	wikipedia	contradiction				
contradiction					Before the election the council had 22 Conservative, 11 Liberal Democrat, 5 Labour and 3 independent councillors.	Before the election, the council had 47 councilors.	base_39539046.000	base_39539046.000c	wikipedia	contradiction				
contradiction					Wein was born on June 12, 1948, in New York City, and was raised in a Jewish household.	Wein was born in 1958 in Berlin.	base_05624175.000	base_05624175.000c	wikipedia	contradiction				
neutral					The Australian Government had been seeking land for a post office in the Haymarket area since 1909.	The Haymarket area is quite populated, hence needing a post office. 	base_60060658.000	base_60060658.000n	wikipedia	neutral				
neutral					Management of the Lovat estates were placed under the control of the Earl of Seaforth, chief of the Clan Mackenzie.	Earl of Seaforth was the youngest chief.	base_54114371.003	base_54114371.003n	wikipedia	neutral				
contradiction					He was a long-serving Tumut alderman, serving five times as mayor.	He was not a long-serving Tumut alderman.	base_52459135.004	base_52459135.004c	wikipedia	contradiction				
neutral					The journal has been recognized several times by the Council of Editors of Learned Journals.	Some editors from the council don't like the journal. 	base_37579871.000	base_37579871.000n	wikipedia	neutral				
neutral					Through this time, travel up and down Yonge Street became increasingly important to the business of Richmond Hill.	Yonge Street was a four lane road in Richmond Hill.	base_30453115.000	base_30453115.000n	wikipedia	neutral				
entailment					More recently, two-mode squeezing was generated on-chip using a four-wave mixing OPO above threshold.	Using a four-wave mixing OPO above threshold, two-mode squeezing was generated on-chip.	base_06796947.003	base_06796947.003e	wikipedia	entailment				
contradiction					"The Act takes the form of enabling legislation and requires negotiations between the UK government and local authorities (or groups of local authorities), known as ""devolution deals"", to bring any transfer of budgets and/or powers into effect."	The UK government needs to ask the US government for permission before doing anything.	base_52301043.000	base_52301043.000c	wikipedia	contradiction				
contradiction					Honey was also produced, but not so much exported, but used by locals.	They exported honey the most, the locals preferred other products 	base_12484069.002	base_12484069.002c	wikipedia	contradiction				
neutral					"Lyrically, ""Always Be Here"" is about ""the balancing act of life on the road with a long-term relationship""."	The tones of the song are somber. 	base_35406930.002	base_35406930.002n	wikipedia	neutral				
neutral					Chen was awarded both the Ontario Medal for Young Volunteers and Queen Elizabeth II Diamond Jubilee Medal in 1999 and 2013 respectively.	Chen has received many awards, even after 2013. 	base_53254933.003	base_53254933.003n	wikipedia	neutral				
neutral					"Consultants from LRA ""committed numerous illegal actions, including bribery, coercion of employees and racketeering."""	Most of the consultants are man aged 35 to 50	base_33154485.002	base_33154485.002n	wikipedia	neutral				
contradiction					"In some countries of Europe, such modern institutions are known by names that may be translated as ""sobering-up station"" or similar."	Sobering-up stations are becoming a thing of the past for most countries of Europe.	base_13817437.000	base_13817437.000c	wikipedia	contradiction				
neutral					This enhanced the safety of offshore workers and Acadian also began providing contract medics to work shifts on oil installations offshore soon after.	Acadian was the first company to introduce medics on offshore oil installations.	base_18855696.001	base_18855696.001n	wikipedia	neutral				
neutral					Many times she participated in the European Youth Chess Championships and World Youth Chess Championships in various age categories.	She participated in the European Youth Chess Championships, World Youth Chess Championships and the World Chess Championship 	base_56443905.001	base_56443905.001n	wikipedia	neutral				
neutral					The drama of the explosion at the abri Sadi-Carnot occurred on the night of 8/9 September.	Journalists are following closely on the drama of the explosion.	base_31876335.001	base_31876335.001n	wikipedia	neutral				
contradiction					Although the Liberals had successfully led Paraguay's occupation of nearly all the disputed territory and had won the war when the last truce went into effect, they were finished politically.	Paraguay is still occupied today.	base_00582028.005	base_00582028.005c	wikipedia	contradiction				
contradiction					The poem was published on November 10, 1855, by Ticknor and Fields and was an immediate success.	The poem was never published on November 10, 1855.	base_05361629.000	base_05361629.000c	wikipedia	contradiction				
entailment					In 1893 Lamond was invited by Vasily Safonov to Moscow to play Tchaikovsky's First Piano Concerto in B-flat minor, Op.	Vasily Safonov invited Lamond to play Tchaikovsky's First Piano Concerto in B-flat minor in Moscow in 1893.	base_18713976.001	base_18713976.001e	wikipedia	entailment				
contradiction					For older terraces, the intensive weathering is characteristic, with a layer of loess or clay.	New terraces need clay added for characterizing.	base_11818149.004	base_11818149.004c	wikipedia	contradiction				
neutral					The first known usage of the Owasippe name was recorded by the Boy Scouts in 1915.	The first known usage of the Owasippe name was sensational.	base_53631503.000	base_53631503.000n	wikipedia	neutral				
contradiction					From April through July 2018, Elliott went on sabbatical in part to work out plans for his retirement from his ministry at Christ Church Cathedral and the Diocese of New Westminster.	Elliott went on sabbatical from May through June of 2018.	base_13167009.000	base_13167009.000c	wikipedia	contradiction				
entailment					Overall, an estimated 70% of the nation's water supply network is in need of repair or replacement.	70% of the nation's water is in need of repair. 	base_00409784.002	base_00409784.002e	wikipedia	entailment				
neutral					Women who are pro-FGM state that it does not oppress female sexuality and instead it celebrates it through these ritual practices.	These rituals are the only right way to celebrate female sexuality.	base_50767062.003	base_50767062.003n	wikipedia	neutral				
neutral					Curtis Lazar (born February 2, 1995) is a Canadian professional ice hockey player who is currently playing with the Calgary Flames of the National Hockey League (NHL).	Curtis Lazar is a Canadian professional ice hockey player who is currently the best player ever.	base_47291011.000	base_47291011.000n	wikipedia	neutral				
contradiction					"Wong's aunt, Eleanor ""Nora"" Wong, was an active participant in the San Francisco Chinese nightclub scene in the 1940s."	The San Francisco Chinese nightclub was part of many movies	base_25448750.000	base_25448750.000c	wikipedia	contradiction				
contradiction					He was involved with music from childhood as his father and two brothers were musicians, and started spending time and playing in various concert halls such as the Chapelle des Lombards in the suburbs of Paris.	 The Chapelle des Lombards is located in London	base_23083342.002	base_23083342.002c	wikipedia	contradiction				
contradiction					As of 2008, Glay had sold an estimated 51 million records; 28 million singles and 23 million albums, making them one of the top ten best-selling artists of all time in Japan.	Glay had sold an estimated 51 million records as of 2000.	base_05622420.003	base_05622420.003c	wikipedia	contradiction				
entailment					Phakamile Mabija lived in Vergenoeg, in the Northern Cape.	In Vergenoeg was where Phakamile Mabija lived.	base_34196601.000	base_34196601.000e	wikipedia	entailment				
neutral					The Civil War Trust (a division of the American Battlefield Trust) and its partners have acquired and preserved of the battlefield.	The Civil War Trust has preserved the Gettysburg battlefield.  	base_09822095.000	base_09822095.000n	wikipedia	neutral				
contradiction					"In the Macintosh program ""Garage Band"", Fogerty explained that he liked Beethoven's Fifth Symphony, and wanted to open a song with a similar intro, inferring the way ""Proud Mary"" opens with the repeated C chord to A chord."	Fogerty said that he really hates Beethoven's Fifth Symphony.	base_08537359.004	base_08537359.004c	wikipedia	contradiction				
entailment					"It revealed that ""Doomlord"" was a generic name for one of many ""Servitors"" from the planet of Nox, who had taken upon themselves the dread task of species-level eugenics for the common welfare of the galaxy."	The planet Nox has individuals working for the welfare of the galaxy called Servitors.	base_10206346.002	base_10206346.002e	wikipedia	entailment				
entailment					As a designated place in the 2016 Census of Population conducted by Statistics Canada, Round Hill recorded a population of 129 living in 50 of its 51 total private dwellings, a change of from its 2011 population of 122.	Round Hill recorded a population of 129 living in 50 of its 51 total private dwellings.	base_35107726.000	base_35107726.000e	wikipedia	entailment				
neutral					Within a period of four years, the snails expanded from their first known population in Medea Creek in Agoura Hills to nearly 30 other stream sites.	The snails are now living everywhere around the world.	base_05189665.001	base_05189665.001n	wikipedia	neutral				
contradiction					The director of the club is Melbourne musician Phil Heuzenroeder.	Phil Heuzenroeder founded the club.	base_31988777.001	base_31988777.001c	wikipedia	contradiction				
neutral					"A year later, Jo reunited with ""Winter's"" writer and director in SBS' medical melodrama ""It's Okay, That's Love"" opposite Gong Hyo-jin."	Gong Hyo-jin was the writer of Winter's and also helped producing Grey's Anatomy.	base_17132754.002	base_17132754.002n	wikipedia	neutral				
neutral					As a designated place in the 2016 Census of Population conducted by Statistics Canada, Round Hill recorded a population of 129 living in 50 of its 51 total private dwellings, a change of from its 2011 population of 122.	Round Hill is one of the least populated region in Canada.	base_35107726.000	base_35107726.000n	wikipedia	neutral				
entailment					In the inter-war years he was a member of the pro-British independence group Right Club.	Right Club was a pro-British independence group.	base_11432233.001	base_11432233.001e	wikipedia	entailment				
contradiction					In his freshman season with North Dakota, Zombo appeared in 45 games, registering 16 points, as he helped the team win the 1982 NCAA National Championship as the Fighting Sioux defeated the Wisconsin Badgers 5–2 in the championship game.	Zombo could not help the team win the 1982 NCAA National Championship.	base_15328032.000	base_15328032.000c	wikipedia	contradiction				
entailment					Their 1995 Big East title was the university's first in any sport.	The university had not won any title in any sport before the Big East in 1995	base_37443367.006	base_37443367.006e	wikipedia	entailment				
neutral					Flowing northeast, the stream drops rapidly down the western slopes of Pinkham Notch, joining the Ellis River in the floor of the notch at the Route 16 crossing, just south of the notch's height of land.	Where the stream meets the slopes of Pinkham Notch, the elevation is lower than its berth.	base_21218585.001	base_21218585.001n	wikipedia	neutral				
entailment					Many motifs echo Sassanian designs including the tree of life, winged horses, lions, and imaginary beasts, and there are numbers of surviving pieces where specialists cannot agree between a Byzantine or Islamic origin.	Specialists cannot agree between a Byzantine or Islamic origin.	base_40349217.004	base_40349217.004e	wikipedia	entailment				
entailment					In Scotland, the Nivisons had a long tradition of participation in the Presbyterian Church as elders and ministers.	In Scotland, the Nivisons had a long tradition of participation in the Presbyterian Church.	base_59121908.000	base_59121908.000e	wikipedia	entailment				
contradiction					"There is another restaurant, ""Lil Sambo's"" in Lincoln City, Oregon, which also remains in operation."	There is no other restaurant which also remains in operation.	base_08969966.000	base_08969966.000c	wikipedia	contradiction				
entailment					This species is endemic to Australia.	The species is native to Australia. 	base_26100293.000	base_26100293.000e	wikipedia	entailment				
neutral					"It was the first hotel in the nation with elevators, which were steam powered and known as the ""vertical railroad"", which had the effect of making the upper floors more desirable as they no longer had to be reached by climbing stairs."	Its elevators were installed in 1901.	base_10381389.001	base_10381389.001n	wikipedia	neutral				
neutral					"In 2008, Walmart agreed to pay at least $352 million to settle lawsuits claiming that it forced employees to work off the clock. """	Walmart would go on to pay an additional 100 million on the lawsuit. 	base_08226759.000	base_08226759.000n	wikipedia	neutral				
entailment					When Samantha admits to smoking weed too, Alex calls up Dante and throws a wild party.	Alex calls up Dante and throws a wild party, when Samantha admits to smoking weed too.	base_15287159.001	base_15287159.001e	wikipedia	entailment				
entailment					Gironda is often quoted as saying that bodybuilding is 85% nutrition.	Gironda believes bodybuilding is 85% nutrition.	base_18475073.000	base_18475073.000e	wikipedia	entailment				
entailment					In April 1949, President Hertzog of Brazil proposed that Sekelj should oversee a territory spanning one hundred thousand hectares, from the planned 4 millions of hectares meant to house a million European refugees.	President Hertzog asked Sekelj to supervise a territory to help refugees.	base_06329363.003	base_06329363.003e	wikipedia	entailment				
entailment					"In 1911 Damrosch invited Gatti-Casazza and Arturo Toscanini to his house to hear excerpts from ""Cyrano"", and it was chosen for the 1912/1913 season."	"Excerpts from ""Cyrano"" were played in Damrosch's house in 1911"	base_39991904.002	base_39991904.002e	wikipedia	entailment				
entailment					Though uninhabited, these were intended to cloak the real purpose of the buildings.	There help cloak the real purpose of the building.	base_06621081.001	base_06621081.001e	wikipedia	entailment				
entailment					In 1926, the King–Byng Affair resulted in a constitutional crisis which was the impetus for changes in the relationship between the governor general and the prime minister.	The governor general and the prime minister relationship changed after the constitutional crisis	base_03536556.000	base_03536556.000e	wikipedia	entailment				
entailment					After two years as Permanent Secretary, Lindsay was named as the Ambassador to the United States in November 1929 and took up the position early the next year.	The ambassador the the United States in late 1929 was first a Permanent Secretary.	base_31794925.007	base_31794925.007e	wikipedia	entailment				
entailment					"Each location and what the pair get up to whilst there, is all decided by the roll of the dice!"""	They will roll the dice to decide the location and the pair they get up to	base_22595526.002	base_22595526.002e	wikipedia	entailment				
entailment					One of them, who had left the party to track down a wounded kangaroo over some low stony hills, picked up a pretty stone which appealed to him.	One of them had left the party to track down a wounded kangaroo.	base_15880756.003	base_15880756.003e	wikipedia	entailment				
neutral					"Rangers Chief executive Martin Bain described the scenes as ""dreadful"" but claimed that the violent scenes ""were caused by supporters that don't normally attach themselves to our support""."	 Rangers Chief executive Martin Bain, overall, holds a positive opinion on the scenes.	base_30068124.000	base_30068124.000n	wikipedia	neutral				
entailment					Those games are counted as Australia/New Zealand on the IRB website.	On the IRB website, those games are counted as Australia/New Zealand.	base_32415618.002	base_32415618.002e	wikipedia	entailment				
neutral					She and her sister and team mate Kim were the daughters of 1990 provincial champion lead Larry Schneider.	The 1990 provincial champion Schneider taught his daughters all they needed to know	base_40964088.001	base_40964088.001n	wikipedia	neutral				
neutral					"If A is an abelian category and ""A"" is an object of A, then HomA(""A"",–) is a covariant left-exact functor from A to the category Ab of abelian groups."	HomA is only a covariant left-exact functor if A is an abelian category.	base_13488482.000	base_13488482.000n	wikipedia	neutral				
neutral					"It is derived from the Old English ""Edewelle"", which means 'dweller at the stream belonging to Eadda'."	The Old English Edewelle was also used in the Domesday 'Advelle' 	base_47487289.001	base_47487289.001n	wikipedia	neutral				
contradiction					The seventh founding club, Vesta Rowing Club, was invited to join shortly after the second World War.	Vesta Rowing Club was invited to join after the first World War	base_09691455.000	base_09691455.000c	wikipedia	contradiction				
contradiction					"It was also Donen's last musical film until ""The Little Prince"" (1974)."	Donen retired after this film. 	base_06276188.010	base_06276188.010c	wikipedia	contradiction				
entailment					Patrushev () is a Russian masculine surname, its feminine counterpart is Patrusheva.	Patrushev is a Russian surname. 	base_33893258.000	base_33893258.000e	wikipedia	entailment				
neutral					Students in Kindergarten-4th Grade are assisted by part-time instructional aides.	The instructional aides offer assistance in math and science.	base_44194575.002	base_44194575.002n	wikipedia	neutral				
entailment					The system originated from an air force inquiry in 1954 and was formally implemented in the 1958 defence plan.	The system was thought of in 1954 and put into use in 1958. 	base_58052790.000	base_58052790.000e	wikipedia	entailment				
entailment					Most of the Deacons were veterans with combat experience from the Korean War and World War II.	The majority of the Deacons possessed military combat experience.	base_03380056.002	base_03380056.002e	wikipedia	entailment				
entailment					ANO 2011 has won the previous election followed by TOP 09.	ANO 2011 has won the previous election.	base_58330960.001	base_58330960.001e	wikipedia	entailment				
entailment					Freudenberg alleges that 1,026 Vietnamese refugees entered Australia in the final eight months of the Whitlam government, and only 399 in 1976 under Fraser.	Freudenberg alleges that Vietnamese refugees entered Australia.	base_00297908.004	base_00297908.004e	wikipedia	entailment				
entailment					An improved gearbox was fitted to the A40 at the same time.	A better gearbox was fitted at the same time. 	base_10659162.006	base_10659162.006e	wikipedia	entailment				
neutral					During the leadership race, Chrétien presented himself as a folksy leftish populist who mocked Turner as a right-wing Bay Street snob out of touch with ordinary people.	Chretien's strong opinions on Turner were voiced because of the race.	base_01549638.003	base_01549638.003n	wikipedia	neutral				
neutral					Gradually the line progressed, first over the nationally-heritage-classified Thomson River Bridge in October 1994, pushing up the Stringers Creek Gorge to Happy Creek.	The progression of the line was a very welcomed measure among the population	base_14273787.004	base_14273787.004n	wikipedia	neutral				
entailment					The ASB is part of the Financial Reporting Council, an independent regulator funded by a levy on listed companies, and it replaced the Accounting Standards Committee (ASC), which was disbanded in 1990 following a number of criticisms of its work.	The Accounting Standards Committee (ASC) was disbanded in 1990 following a number of criticisms of its work.	base_01679197.002	base_01679197.002e	wikipedia	entailment				
neutral					He studied legal science in Berlin from 1894 till 1897.	He studied legal science and sociology in Berlin.	base_18533743.001	base_18533743.001n	wikipedia	neutral				
entailment					"Orthostatic hypotension, also called ""postural hypotension"", is a common form of low blood pressure."	A common form of low blood pressure is postural hypotension.	base_05691992.000	base_05691992.000e	wikipedia	entailment				
neutral					"The Third Position"" was broadcast on radio stations in New York, Helsinki, and Amsterdam."	The Third Position was a reading.	base_28022196.001	base_28022196.001n	wikipedia	neutral				
neutral					Whilst reaction to the serial and Pullman's character was mixed, Pullman's portrayal was praised by critics and in 2012 he received a Saturn Award nomination for Best Supporting Actor on Television.	Pullman went on to portray the character again. 	base_42611809.003	base_42611809.003n	wikipedia	neutral				
contradiction					In 1988 the state under John Ashcroft recommended that Northwest be closed altogether.	 In 1988 the state recommended that Northwest be open.	base_36096070.000	base_36096070.000c	wikipedia	contradiction				
neutral					While there were proposals to deploy other units (including an apparent US request for RF-111 reconnaissance aircraft) these proposals came to nothing and no Australian Army or Royal Australian Air Force combat units were deployed.	This resulted in heavy losses on the frontline. 	base_17042720.003	base_17042720.003n	wikipedia	neutral				
contradiction					Allison killed 41 people, of whom 27 drowned.	Only a few of the deaths caused by Allison was due to drowning.	base_31591624.002	base_31591624.002c	wikipedia	contradiction				
neutral					Ávine Júnior Cardoso or simply Ávine (born February 21, 1988 in Aimorés) is a Brazilian footballer, who plays for Brazilian club Bahia.	Ávine, after signing with the Bahia team, he became the top scorer of his team	base_35266056.000	base_35266056.000n	wikipedia	neutral				
entailment					The sweep is varied in flight by swinging the foreplanes forward to increase their effectiveness and so trim out the nose-down pitching effect caused by the wing flaps when deployed.	The sweep involves swinging the foreplanes forward to increase their effectiveness. 	base_22861087.001	base_22861087.001e	wikipedia	entailment				
entailment					Despite fierce proposals, the priest at Braine was separated in favour of Guillaume-Albert Le Roy, who had been chaplain for 3 years.	the priest at Braine was separated in favour of Guillaume-Albert Le Roy	base_31632561.005	base_31632561.005e	wikipedia	entailment				
contradiction					"Oberstreit is an ""Ortsgemeinde"" – a municipality belonging to a ""Verbandsgemeinde"", a kind of collective municipality – in the Bad Kreuznach district in Rhineland-Palatinate, Germany."	Germany was once owned by America.	base_25185184.000	base_25185184.000c	wikipedia	contradiction				
neutral					His salary in 2013 was $1.6 million, $2.0 million in 2014, $2.4 million in 2015, and $2.8 million in 2016.	His salary rose to $3.2 million in 2017, consistent with trends.	base_36730468.002	base_36730468.002n	wikipedia	neutral				
entailment					Staffed by fire investigators and search teams from throughout the area, they focused on determining the origin and cause of the fire, searching through debris for usable evidence and interviewing witnesses.	They focused on determining the origin and cause of the fire.	base_44783092.001	base_44783092.001e	wikipedia	entailment				
neutral					"Agents also searched the premises of the ""Seeds of Peace"" house in Berkeley, where Bari and Cherney had visited the day before the explosion."	The explosion would have been bigger had they visited on a different day.	base_01254515.002	base_01254515.002n	wikipedia	neutral				
contradiction					She went to China to volunteer to serve in the Chinese Army after the Japanese invasion of Manchuria, but was rejected due to her sex.	She died invading Japan as a General in the Chinese Army.	base_52567974.001	base_52567974.001c	wikipedia	contradiction				
contradiction					His mother and father are both from the Dominican Republic.	His father was an indigenous Jamaican native.	base_44375567.001	base_44375567.001c	wikipedia	contradiction				
neutral					Monolithic ICs consist of a single chip as opposed to a chip and discrete parts (a discrete IC) or multiple chips bonded and connected on a circuit board (a hybrid IC).	The Monolithic IC consists of different principles than that of a hybrid IC.	base_00567268.002	base_00567268.002n	wikipedia	neutral				
contradiction					As well as this, temperatures reached a new record for November in Braemar of , set on 2 November 2015.	Braemer's record remains uncontested for November. 	base_07071399.004	base_07071399.004c	wikipedia	contradiction				
entailment					The station was fully automated, and staff removed, in 1992.	The station has become fully automated. 	base_40779883.002	base_40779883.002e	wikipedia	entailment				
neutral					Butler was dismissed from the Union Army after his failures in the First Battle of Fort Fisher, but soon won election to the United States House of Representatives from Massachusetts.	Butler became a highly respected U.S. Representative.	base_06918479.000	base_06918479.000n	wikipedia	neutral				
contradiction					Shutta married George Kirksey in 1940; they divorced in 1957.	George Kirksey died in 1940.	base_09879952.001	base_09879952.001c	wikipedia	contradiction				
contradiction					Glee – The Complete Season 2 was released on the same day in DVD and Blu-ray, and contains all the special features from the second season's first and second DVD volumes.	The second season's DVD and Blu-ray sets contain three DVD volumes.	base_39741643.000	base_39741643.000c	wikipedia	contradiction				
neutral					Minnie was first voiced by Walt Disney, who was also the original voice of Mickey Mouse.	Walt Disney made Pluto next.	base_01561949.000	base_01561949.000n	wikipedia	neutral				
contradiction					"Cairns Indigenous Art Fair adheres to the ""Indigenous Australian Art Commercial Code of Conduct""."	"The ""Indigenous Australian Art Commercial Code of Conduct"" was retracted several years ago."	base_37668697.001	base_37668697.001c	wikipedia	contradiction				
neutral					"The character Liu Kang in the ""Mortal Kombat"" franchise was also modelled after Bruce Lee."	Liu Kang was one of the favorite characters in Mortal Kombat	base_09926485.003	base_09926485.003n	wikipedia	neutral				
neutral					A law passed on 30 March 1940 meant Republican women could keep their children with them in prison until the child turned three years old.	A law passed on 30 March 1940 meant that all women could keep their children with them in prison until the child turned three years old.	base_60501585.000	base_60501585.000n	wikipedia	neutral				
neutral					"The games include ""Chuck Yeager's Advanced Flight Trainer"", ""Chuck Yeager's Advanced Flight Trainer 2.0"", and ""Chuck Yeager's Air Combat""."	"""Chuck Yeager's Advanced Flight Trainer 2.0"" is a popular game."	base_00143126.001	base_00143126.001n	wikipedia	neutral				
contradiction					"The plant displays hybrid vigor, growing and fruiting well and being resistant to a number of common diseases afflicting other ""Ribes""."	The plant displays hybrid vigor when stop growing and fruiting.	base_21639743.001	base_21639743.001c	wikipedia	contradiction				
neutral					With three other Kenyan teammates making it to the final, there was talk about a potential sweep.	We were going to get a sweep because Kenyan runners are the fastest.	base_52780222.005	base_52780222.005n	wikipedia	neutral				
contradiction					In winning the AJC Epsom Handicap he established a new Australasian record time.	He never win at the AJC Epsom Handicap unfortunately.	base_30006060.003	base_30006060.003c	wikipedia	contradiction				
neutral					There are 125 species worldwide and 3 species which occur in Madeira.	The species is endangered in Madeira. 	base_42699577.005	base_42699577.005n	wikipedia	neutral				
entailment					On March 8, 2011, Wade announced a Split EP with fellow Canadians, Cancer Bats.	Wade announced a Split EP with fellow Canadians.	base_17011133.003	base_17011133.003e	wikipedia	entailment				
contradiction					These changes had a number of implications.	The changes didn't have any effect.	base_39307468.002	base_39307468.002c	wikipedia	contradiction				
entailment					"He said ""For three years, we've done the same scenario: A specific issue generates a 24-hour response."	The scenario if an specific issue having a 24 hour response it's what we have done for three years, he said.	base_15763387.004	base_15763387.004e	wikipedia	entailment				
neutral					The North Bay Trappers were a Canadian professional ice hockey team in North Bay, Ontario.	The North Bay Trappers hockey team was established in 1980.	base_42483328.000	base_42483328.000n	wikipedia	neutral				
contradiction					St Andrews Lutheran College is a private Lutheran based junior school, middle school, and senior school at Tallebudgera on the Gold Coast in Queensland, Australia.	St. Andrews Lutheran College only proceeds up to middle school. 	base_29213044.000	base_29213044.000c	wikipedia	contradiction				
contradiction					Charles Town merchants, weary of pirate attacks by Teach, Charles Vane, and others, equipped two ships under William Rhett as pirate hunters.	They could not get the ships to be pirate hunters	base_57221350.001	base_57221350.001c	wikipedia	contradiction				
entailment					The Win Win policy of Samdech Prime Minister Hun Sen continued to succeed as the last groups of the Khmer Rouge guerrillas were integrated into the RCAF in late 1998.	Hun Sen served as Samdech Prime Minister.	base_13761534.003	base_13761534.003e	wikipedia	entailment				
neutral					In 1904, Matsuo assembled the heads of 35 commercial banks, offering favourable terms for lending by BOJ.	Matsuo offered good terms.	base_42458558.000	base_42458558.000n	wikipedia	neutral				
entailment					Compared to other organic cyanates, MDI has a relatively low human toxicity.	MDI is an organic cyanate that has relatively low toxicity to humans.	base_10641827.005	base_10641827.005e	wikipedia	entailment				
contradiction					On January 31, 2011, the band began a third leg of the tour in Australia and New Zealand, lasting until February 12.	The third leg of the tour was cancelled and the rest of the tour went on as scheduled 	base_39220540.003	base_39220540.003c	wikipedia	contradiction				
contradiction					The Mixed Doubles tournament of the 2018 Badminton Asia Junior Championships was held from July 18-22.	In July 18-22 2018 the Mixed Doubles tournament could not be finished.	base_59305214.000	base_59305214.000c	wikipedia	contradiction				
contradiction					This pamphlet was an attack on the doctrine of George Whitefield, a leading revivalist.	George Whitefield was the opposite of a revivalist. 	base_33061153.002	base_33061153.002c	wikipedia	contradiction				
contradiction					Routes from to and and from Aintree to were already completed prior to the formation of the LMS.	To complete the formation of Aintree the routes were eliminated.	base_03212803.001	base_03212803.001c	wikipedia	contradiction				
