index	promptID	pairID	genre	null	null	null	null	sentence1	sentence2	label1	gold_label
3825	base_05386277.000	base_05386277.000e	wikipedia					At the start of World War II, only some European nations had an anti-tank rifle based on a high-velocity, large-calibre round, such as the British Boys anti-tank Rifle.	The British Boys anti-tank Rifle was one of the most powerful.	entailment	entailment
3826	base_35751022.001	base_35751022.001e	wikipedia					During the ‘90s it released software products dedicated to Production Planning & Scheduling and then its first Software Suite for (SCM) Supply Chain Management.	It's first Software Suite for (SCM) Supply Chain Management was released in the 90s.	entailment	entailment
3827	base_36005334.001	base_36005334.001e	wikipedia					"He's changed the dynamic of their relationship."""	The dynamic of their relationship has changed.	entailment	entailment
3828	base_22736791.006	base_22736791.006c	wikipedia					Concert cymbals were available in 14, 15 and 16 inch pairs.	Concert cymbals are all the same size. 	contradiction	contradiction
3829	base_07194614.000	base_07194614.000c	wikipedia					"In the novel ""Catch-22,"" Nately mentions that his father wears Brooks Brothers shirts."	"The novels name was ""To Catch a Salmon."""	contradiction	contradiction
3830	base_00638586.001	base_00638586.001n	wikipedia					There she talked about the long silence and the process of making the upcoming album to be released before 2018's end.	The album was delayed until the start of 2019. 	neutral	neutral
3831	base_46976536.000	base_46976536.000c	wikipedia					It was listed on the National Register of Historic Places in 2005.	It was denied being listed as a historical place in 2005. 	contradiction	contradiction
3832	base_40797758.002	base_40797758.002c	wikipedia					The battle was costly, with over 8,652 casualties on the Greek side and 7,000 on the Bulgarian side.	The Greeks lost less men than the Bulgarians	contradiction	contradiction
3833	base_28342422.000	base_28342422.000e	wikipedia					Maxime Bally (born October 22, 1986) is a Swiss professional racing cyclist.	Bally is a cyclist from Swiss	entailment	entailment
3834	base_47895886.000	base_47895886.000n	wikipedia					Pulford is a former civil parish, now in the parish of Poulton and Pulford, in Cheshire West and Chester, England.	The parish of Poulton and Pulford is located in the Thames valley.	neutral	neutral
3835	base_20872602.000	base_20872602.000e	wikipedia					Competing for New Zealand in the men's 400 m hurdles at the 1948 Summer Olympics in London, Holland won his heat, but finished sixth in his semi-final and did not progress further.	Holland finished sixth in his semi-final at the 1948 Summer Olympics in London and did not progress further.	entailment	entailment
3836	base_23282690.001	base_23282690.001e	wikipedia					Coca-Cola was accused of making “deceptive and unsubstantiated claims” on its line of VitaminWater beverages.	 Coca-Cola was accused of making deceptive claims.	entailment	entailment
3837	base_20863072.004	base_20863072.004n	wikipedia					Since 1990, over 10 million pilgrims from all over the world have attended retreats here.	The place draws inspiration from all kinds of places.	neutral	neutral
3838	base_38221796.000	base_38221796.000n	wikipedia					"Kay Gilderdale wrote a book, ""One Last Goodbye"", which was published in the UK in April 2011."	Kay Gilderdale wrote multiple books.	neutral	neutral
3839	base_02012451.000	base_02012451.000c	wikipedia					Commission meetings are typically conducted on the second and fourth Tuesday of each month in City Hall.	The City Hall never conducted commission meetings.	contradiction	contradiction
3840	base_21386363.000	base_21386363.000e	wikipedia					Blanchet had inherited property when his father-in-law died; he also was able to purchase additional property from the other heirs and had acquired other land on his own.	After the death of his father-in-law, Blanchet inherited property, in addition to his own.	entailment	entailment
3841	base_54468950.000	base_54468950.000c	wikipedia					The most respected members of the community were mummified and the mummies were not buried, yet displayed in their temples, in natural locations such as caves and even carried on their backs during warfare to impress their enemies.	Natural locations such as caves and their temples were forbidden to house mummies.	contradiction	contradiction
3842	base_16426247.003	base_16426247.003e	wikipedia					Days before the election, Simpson-Miller came out fully in favour of LGBT rights in a televised debate, sparking an eleventh-hour controversy ahead of the vote.	Simpson-Miller came out on TV.	entailment	entailment
3843	base_15249248.002	base_15249248.002e	wikipedia					The Journey Museum and Learning Center also offers customized learning experiences for school groups and tours.	Customized learning experiences and tours are available at The Journey Museum and Learning Center	entailment	entailment
3844	base_42790495.000	base_42790495.000n	wikipedia					Continuum (founded 1966) is an American classical chamber music ensemble specializing in contemporary classical music.	Continuum was founded in 1966, but it became popular in 1972	neutral	neutral
3845	base_56242006.001	base_56242006.001c	wikipedia					The term brake van began to be adopted from the 1870s onwards, when bespoke designed vehicles had a specific hut added to house the guard away from the weather.	The term brake van began to be adopted from the 1970s onwards.	contradiction	contradiction
3846	base_24514336.004	base_24514336.004c	wikipedia					But the experience of working with her gave me a vivid taste of an unknown world.'	I could never work with her.	contradiction	contradiction
3847	base_43831819.000	base_43831819.000n	wikipedia					Initially adapting the designs of her predecessor at Poole Pottery, James Radley Young, Carter went on to develop more complex patterns with clear influences from European Art Deco pottery and prints, as well as contemporary abstract modernist painting.	He went on to become a famous potter. 	neutral	neutral
3848	base_13802576.001	base_13802576.001e	wikipedia					A charging station sends electromagnetic energy through inductive coupling to an electrical device, which stores the energy in the batteries.	Charging stations use inductive coupling to get energy to the devices batteries. 	entailment	entailment
3849	base_57053073.000	base_57053073.000n	wikipedia					"In 2016 Laško and Union were formally merged into ""Pivovarna Laško Union"" under the Owner Heineken."	Laško and Union were founded in the year 1985	neutral	neutral
3850	base_18258421.001	base_18258421.001c	wikipedia					This time however, they were soundly defeated 35-6 thanks to the Wildcats's powerful Wing-T attack.	This time however, they were soundly defeated 56-3	contradiction	contradiction
3851	base_51109036.001	base_51109036.001e	wikipedia					"His character was first seen in the 88-second ""The Force Awakens"" teaser trailer released by Lucasfilm on November 28, 2014, piloting an X-wing fighter."	His character was first seen piloting an X-wing fighter in a trailer on November 28, 2014.	entailment	entailment
3852	base_19047516.000	base_19047516.000c	wikipedia					In 2004, the school moved to the Dory Funk Arena in Ocala, Florida.	The Dory Funk Arena is in Tallahassee, Florida.	contradiction	contradiction
3853	base_19230565.003	base_19230565.003e	wikipedia					The older cabins have the opportunity to spend 4 days hiking the magnificent Pictured Rock National Lakeshore.	The older cabins allow you to spend 4 days hiking.	entailment	entailment
3854	base_43406269.000	base_43406269.000c	wikipedia					Tamil Indonesians always had a harmonious relationship with other ethnic groups in North Sumatra, as the cultural and economic background do not differ too much.	Tamil Indonesians have a volatile relationship with other ethnic groups. 	contradiction	contradiction
3855	base_20414952.001	base_20414952.001e	wikipedia					On June 23, 2014 it was announced that James Redding would join Angie Nash for mornings after spending three years as an intern/producer in Boston on Kiss 108.	It was announced that James Redding would join Angie Nash.	entailment	entailment
3856	base_07351981.000	base_07351981.000c	wikipedia					Donahue engaged in a romance with fellow contestant Eric during the show, but she surprised her house guests when in a later game twist, she chose not to bring him back into the house	Donahue maintained a platonic relationship with all her fellow contestants.	contradiction	contradiction
3857	base_53776194.000	base_53776194.000n	wikipedia					The prototype was launched in February, 2010, giving access to more than 300 digital objects.	This prototype was the first of its kind	neutral	neutral
3858	base_20420803.005	base_20420803.005e	wikipedia					It consists of two layers, one red, the other black.	The layers are two different colors, red and black.	entailment	entailment
3859	base_05310340.003	base_05310340.003e	wikipedia					Someone on Saturday will be a hero and someone will be a villain.	Someone on Saturday will be a hero.	entailment	entailment
3860	base_37996566.002	base_37996566.002n	wikipedia					The single also managed to reach a peak of #1 on the UK Rock Chart, which is a first for the band.	The single reached #1 on the UK Rock Chart in 1988.	neutral	neutral
3861	base_30538927.001	base_30538927.001c	wikipedia					Blackburn also provided recently arrived fugitive slaves with inexpensive housing.	Blackburn opposed any housing for recently arrived slaves.	contradiction	contradiction
3862	base_26020112.000	base_26020112.000n	wikipedia					Megray Hill is situated approximately 1.1 kilometers to the north of Stonehaven; surface runoff and drainage from the northern and eastern slopes of Megray Hill flow north to the Burn of Muchalls.	The drainage runs from the northern and eastern slopes flow north to the Burn of Muchalls, and provides water to many crops.	neutral	neutral
3863	base_52141342.000	base_52141342.000c	wikipedia					Lake Placid is an American series of monster horror/comedy films created by David E. Kelley.	David Kelley has gone on to state he did not create Lake Placid. 	contradiction	contradiction
3864	base_20304456.000	base_20304456.000n	wikipedia					Miguel Perez (born September 7, 1957) is an American actor known for his work in various television, stage, and film appearances.	You can see his work in various television, stage, and film appearances.	neutral	neutral
3865	base_49723878.004	base_49723878.004e	wikipedia					The tomb of Benjamin Homans was dismantled in August 1895, and his body reinterred elsewhere.	The tomb was dismantled in 1895.	entailment	entailment
3866	base_15066574.004	base_15066574.004e	wikipedia					When Rocchetti finally tries to escape, he is beaten almost to death.	Rocchetti is almost beaten to death after trying to escape. 	entailment	entailment
3867	base_39959975.003	base_39959975.003n	wikipedia					After this spectacle, everyone leaves except for Timon and Evandra, his lover.	Everyone leaves except for the children Timon and Evandra.	neutral	neutral
3868	base_59345854.000	base_59345854.000n	wikipedia					Several of his siblings have been suspected of working for the Jalisco New Generation Cartel (CJNG), a criminal group based in Jalisco, and its allied branch known as Los Cuinis.	The CJNG is the most friendly of all cartels	neutral	neutral
3869	base_52780222.005	base_52780222.005e	wikipedia					With three other Kenyan teammates making it to the final, there was talk about a potential sweep.	We are pretty sure that we will sweep finals with our Kenyan teammates. 	entailment	entailment
3870	base_03764780.006	base_03764780.006c	wikipedia					The city of Zürich is a major banking centre, and insurance is also of importance.	Insurance and banking are irrelevant in Zürich	contradiction	contradiction
3871	base_19247353.003	base_19247353.003e	wikipedia					A chaotic region can be recognized by a rat's nest of mesas, buttes, and hills, chopped through with valleys which in places look almost patterned.	mesas, buttes, and hills are characteristic of a chaotic region	entailment	entailment
3872	base_46536528.002	base_46536528.002n	wikipedia					She has a B.A. in English literature from the College of William & Mary in Virginia, and studied theater at the Circle in the Square Theatre School.	She wanted to be a teacher.	neutral	neutral
3873	base_47549756.000	base_47549756.000c	wikipedia					The office located at the south western end is a small lined room outside of the main part of the shed.	The office is not a small lined room.	contradiction	contradiction
3874	base_11922650.001	base_11922650.001e	wikipedia					CEO Joe Bayliss flipped the station back to dance music on October 2, 2004 as Energy 92.7.	Joe Bayliss turned the station back to dance music.	entailment	entailment
3875	base_15731659.000	base_15731659.000n	wikipedia					At Bastogne, Belgium, the 327 held half of the perimeter (including the 401, which was acting as the Regiment's 3rd Battalion and later officially became a part of the 327).	At Bastogne, Belgium, the 327 held all of the perimeter.	neutral	neutral
3876	base_16158327.002	base_16158327.002e	wikipedia					The leaflets are variable in size and shape, and are usually 15 cm (6 in) long, turning yellow or orange in autumn.	The leaflets are usually 15 cm	entailment	entailment
3877	base_19056982.002	base_19056982.002e	wikipedia					The marriage ended in divorce and June moved back to Hampshire, close to her family, for a couple of years until her career started to take off.	June's marriage ended in divorce.	entailment	entailment
3878	base_01587385.001	base_01587385.001e	wikipedia					R. S. P. Beekes suggests a not Indo-European etymology, and Nilsson believes that the name is Pre-Greek.	Nilsson believes the name R. S. P. Beekes is Pre-Greek.	entailment	entailment
3879	base_22989222.001	base_22989222.001c	wikipedia					No ancient source, however, poses this dichotomy, which is not generally accepted among scholars of the 21st century.	This dichotomy has only been possessed by ancient sources.	contradiction	contradiction
3880	base_28345038.000	base_28345038.000e	wikipedia					"On the spine of the Australian CD single, the title of the song was misprinted as ""Nine in the Morning""."	"The title of the song was misprinted as ""Nine in the Morning""."	entailment	entailment
3881	base_24382061.000	base_24382061.000c	wikipedia					"Inhabitants are called ""Dovinciens""."	"Inhabitants are never called ""Dovinciens""."	contradiction	contradiction
3882	base_26524562.004	base_26524562.004c	wikipedia					36 songs were written in total, of which 16 made the cut.	All 36 songs were a hit and everybody liked them	contradiction	contradiction
3883	base_40964088.001	base_40964088.001c	wikipedia					She and her sister and team mate Kim were the daughters of 1990 provincial champion lead Larry Schneider.	Schneider was accused of money laundering in 1990 and could not participate in the 1990 provincial championship	contradiction	contradiction
3884	base_03341704.002	base_03341704.002e	wikipedia					European governments wished to see the merger of their defence manufacturers into a single entity, a European Aerospace and Defence Company.	European governments didn't have a single defense manufacturer	entailment	entailment
3885	base_20042585.000	base_20042585.000c	wikipedia					Founded in 1959, Norma Tallinn was one of the biggest football clubs in Estonian SSR.	Norma Tallinn was Founded in 1969	contradiction	contradiction
3886	base_35973295.000	base_35973295.000e	wikipedia					Note: Although the 5th Battalion spent most of the war as part of the Royal Artillery, its record is included here for completeness.	The 5th battalion spent most of the war as part of the Royal Artillery. 	entailment	entailment
3887	base_36715532.000	base_36715532.000c	wikipedia					Late on September 4, an area of low pressure developed to the southeast of Okinawa, Japan.	An area of low pressure developed outside of Tokyo. 	contradiction	contradiction
3888	base_40349649.001	base_40349649.001e	wikipedia					"In 2008, Shikhlinskaya curated a group exhibition ""USSR – Remix"" the artists’ discussion on the topic of post-communist traces in the mentality of peoples and nations once living under the Soviet regime."	Shikhlinskaya created a group exhibition called USSR-Remix in 2008. 	entailment	entailment
3889	base_05155570.000	base_05155570.000c	wikipedia					Lanchester's car was completed in 1895 and given its first test run in 1896, and proved to be unsatisfactory, being underpowered and having transmission problems.	It passed all it's test drives and saw market in 1896.	contradiction	contradiction
3890	base_43545003.001	base_43545003.001n	wikipedia					All of a sudden, a large oppressive pit bull pulls it right under their feet, much to their surprise.	It was a surprise.	neutral	neutral
3891	base_59442792.000	base_59442792.000n	wikipedia					In the present, Lizzy goes to the now empty Macklin house.	Lizzy loves how empty the Macklin house is.	neutral	neutral
3892	base_49366945.003	base_49366945.003e	wikipedia					"In the same year, King Andrew II of Hungary, who ruled Dalmatia, bestowed upon Domald the ""župa"", or county, of Cetina."	Domald was well regarded by King Andew II of Hungary	entailment	entailment
3893	base_43476336.005	base_43476336.005e	wikipedia					"The warmth increases their resistance which produces even more heat, and the PTC quickly ""trips"" and shuts off most of the current."	Their resistance is increased by the warmth.	entailment	entailment
3894	base_06359201.004	base_06359201.004e	wikipedia					These constraints may consequently affect the time available in which to do the evaluation (Bamberger et al.,	These constraints may affect the time available for the evaluation.	entailment	entailment
3895	base_53106445.004	base_53106445.004c	wikipedia					"SodoSopa runs several commercials (filmed in live action) advertising that all of the new restaurants and shops are ""supporting"" the original poor residents — when in fact no one in Kenny's family actually works at any of them."	Kenny did not die in this episode	contradiction	contradiction
3896	base_41108427.001	base_41108427.001c	wikipedia					Market-based approaches, design-based approaches, and command and control could be useful, and a policy tool combination or best suit tool depends on particular problem, local condition and policy goal, as well as costs and budget would be desired.	Market-based strategies are part of the job of a marketing specialist 	contradiction	contradiction
3897	base_50840002.000	base_50840002.000c	wikipedia					She also founded organizations dedicated to women's rights.	Women's rights were something she had little belief in.	contradiction	contradiction
3898	base_58314868.000	base_58314868.000e	wikipedia					The building is one of few buildings on the sunny side of Nyhavn that does not have a restaurant of café at street level.	On the sunny side of Nyhavn is one of few buildings that does not have a restaurant of café at street level.	entailment	entailment
3899	base_48383047.001	base_48383047.001c	wikipedia					Some burrows may be found as much as away from the high water mark and in the dune zone, but they are densest in the intertidal zone (71%).	Burrows are only found in the intertidal zone.	contradiction	contradiction
3900	base_51499929.000	base_51499929.000e	wikipedia					On 13 March 2019, two former students opened fire at a Brazilian school on Wednesday in Suzano, São Paulo.	Two former students opened fire at their former school in Brazil. 	entailment	entailment
3901	base_07628113.000	base_07628113.000e	wikipedia					Shon Seung-mo (Hangul: 손승모; born 1 July 1980 in Milyang, Gyeongsangnam-do) is a badminton player from South Korea.	Shon Seung-mo plays badminton.	entailment	entailment
3902	base_36105824.000	base_36105824.000c	wikipedia					FAO has always highlighted information and Knowledge sharing as priority areas in fighting hunger and achieving food security.	FAO was done very little in regards to fighting hunger.	contradiction	contradiction
3903	base_09971967.002	base_09971967.002c	wikipedia					In Montreal, Kovalainen experienced difficulties with his tyres, as they seemed to degrade much more rapidly than Hamilton's, and the team was forced to tell him to take it easy in order to avoid a puncture.	Kovalainen tires were in great condition	contradiction	contradiction
3904	base_10144002.001	base_10144002.001e	wikipedia					It is the general consensus that Hughie Gallacher scored five goals in the game which is backed by newspaper reports and several statistical books.	It is the general consensus that Hughie Gallacher scored five goals.	entailment	entailment
3905	base_12853379.000	base_12853379.000e	wikipedia					Hella's name first appeared in 1908 as a trademark for acetylene headlights.	Her name appeared as a trademark.	entailment	entailment
3906	base_28402932.003	base_28402932.003c	wikipedia					"When asked for his plea, he replied: ""I do not remember the crime for which I stand accused ... I am unable to answer the charges."""	He could remember all the charges, and therefore pleaded out. 	contradiction	contradiction
3907	base_04412574.000	base_04412574.000n	wikipedia					After the relaunch, iMesh was advertised as a 100% legal P2P client, and acknowledged as being so by the RIAA.	iMesh relaunch was a huge dissapointment	neutral	neutral
3908	base_15969954.003	base_15969954.003c	wikipedia					Ennis established herself as one of Britain's top junior athletes at the AAA U20 Championships in 2003 as she took the indoor pentathlon title and outdoor 100 m hurdles title.	With just 16 years of age, she's the youngest athlete in the world	contradiction	contradiction
3909	base_21648380.003	base_21648380.003e	wikipedia					When he finished in morning, the illusion ended and he found himself back in the real world, badly covered with bruises.	The illusion ended and he found himself back in the real world.	entailment	entailment
3910	base_19881001.001	base_19881001.001n	wikipedia					Both her parents were professional dancers.	Her parents performed regularly. 	neutral	neutral
3911	base_46540080.002	base_46540080.002n	wikipedia					Ann Daley is a professional engineer whose husband, Jim, is a down-to-earth dairy farmer; their children include her troubled son Scott from a previous broken marriage, his adopted Vietnamese daughter Kim, and the young son Willie they had together.	Ann and Jim grow their own food	neutral	neutral
3912	base_42585152.001	base_42585152.001e	wikipedia					It passes through the Großer Alpsee, and flows into the Iller in Immenstadt.	It flows into the Iller in Immenstadt	entailment	entailment
3913	base_51143038.004	base_51143038.004e	wikipedia					When the suspected individual is identified, traditional DNA profiling can be used to prove a match, provided there is a reference sample that can be used for comparison.	DNA profiling can be used to prove a match.	entailment	entailment
3914	base_24374598.000	base_24374598.000c	wikipedia					"Pietra dura is the usual term in Europe for detailed inlays in contrasting colours of stones, including many semi-precious types; ""parchin kari"" is an Indian term."	"""Parchin Kari"" is the European term for inlays in contrasting colours of stones"	contradiction	contradiction
3915	base_25057714.002	base_25057714.002e	wikipedia					He is married to the former Susan Lee, a physical therapist and educator.	Susan Lee is a physical therapist and educator.	entailment	entailment
3916	base_35697311.003	base_35697311.003c	wikipedia					Ignore them, and they will abandon you and try to make their own way to safety.	If you ignore them, they will insist .	contradiction	contradiction
3917	base_53735994.002	base_53735994.002e	wikipedia					"She originally entered photography motivated by artistry, but her motives subsequently changed, and she instead came to see her camera as her ""tool for creating change""."	For her, the camera is a tool for creating change	entailment	entailment
3918	base_09584762.003	base_09584762.003e	wikipedia					The day before Plough Monday is sometimes referred to as Plough Sunday.	The day before Plough Monday isn't always referred to as Plough Sunday.	entailment	entailment
3919	base_50090961.002	base_50090961.002c	wikipedia					Was present at the Battle of Salamanca in 1812 and the Battle of Vitoria in 1813.	The Salamanca battle took place in 1813.	contradiction	contradiction
3920	base_09732947.001	base_09732947.001c	wikipedia					He takes down all the posters in his room, and tries to cultivate other interests.	He kept his posters up and stagnated. 	contradiction	contradiction
3921	base_20257899.001	base_20257899.001c	wikipedia					As of 31 December 2004, it had a population of 3,383 and an area of .	The number of cows in the area was 4,589	contradiction	contradiction
3922	base_53603642.000	base_53603642.000c	wikipedia					"Chief Capilano was subsequently nominated to travel to England alongside two chiefs known as ""Chief Basil"" and ""Chief Charlie."""	"Chief Capilano, ""Chief Parsil"", and ""Chief Rosemary"" were nominated to travel to England"	contradiction	contradiction
3923	base_47470211.003	base_47470211.003e	wikipedia					The Lich then blasts out of the kingdom, leaving a wave of destruction in his path.	The Lich leaves a wave of destruction in his path when he blasts out of the kingdom.	entailment	entailment
3924	base_30763415.001	base_30763415.001e	wikipedia					Since the first festival in 1961, it is organised annually in late August to early September by the municipality of the city of Limassol at the grounds of the municipal gardens.	The festival takes place each year at the municipal gardens in Limassol.	entailment	entailment
3925	base_01561949.000	base_01561949.000e	wikipedia					Minnie was first voiced by Walt Disney, who was also the original voice of Mickey Mouse.	Walt Disney is the original voice of Mickey and Minnie.	entailment	entailment
3926	base_01488731.002	base_01488731.002n	wikipedia					Leicester had a population of approximately 230,000 at the previous census, but its petition was granted as an exception to the policy, as it was officially a restoration of a dignity lost in the past.	In the past Leicester had a much more robust population than they do currently.	neutral	neutral
3927	base_00400425.002	base_00400425.002c	wikipedia					The roughly 20-acre estate came to be known as Audubon Park in the 1860s when Audubon's widow began selling off parcels of the estate for the development of free-standing single family homes.)	Audubon Park was destroyed in a fire.	contradiction	contradiction
3928	base_18988880.000	base_18988880.000e	wikipedia					Thus began a huge legacy of Susheela, who sang in almost all the films produced since 1955 through 1960s and 1970s till 1985.	Susheela sang in films until 1985.	entailment	entailment
3929	base_41388724.003	base_41388724.003n	wikipedia					"On May 3, 2011, a 34-second preview of the song premiered online and its cover art was also unveiled. """	It was purchased the same day.	neutral	neutral
3930	base_58314868.000	base_58314868.000n	wikipedia					The building is one of few buildings on the sunny side of Nyhavn that does not have a restaurant of café at street level.	The building is one that does not have a Mexican restaurant.	neutral	neutral
3931	base_32655076.001	base_32655076.001n	wikipedia					He was re-elected in the same district in 2008.	He was first elected in 2000.	neutral	neutral
3932	base_06807890.001	base_06807890.001c	wikipedia					She strongly supported Sen. John Kerry in his campaign to become President of the United States.	She did not want to support Sen. John Kerry	contradiction	contradiction
3933	base_37211978.000	base_37211978.000n	wikipedia					She maintained her position against the conservative politician.	She was a staunch democrat. 	neutral	neutral
3934	base_53694632.000	base_53694632.000c	wikipedia					The Presbyterian Guardian was a monthly conservative Presbyterian magazine.	The Presbyterian Guardian was a weekly magazine	contradiction	contradiction
3935	base_27480877.004	base_27480877.004e	wikipedia					It is possible that distinct isoforms of this chain have different cellular localizations and interact differently with calmodulin.	There is a possibility that different isoforms react in different ways to calmodulin	entailment	entailment
3936	base_24554673.002	base_24554673.002n	wikipedia					Some of Capability Brown's signature cedars of Lebanon still surround the house today.	10 of Capability Brown's signature cedars of Lebanon still surround the house today.	neutral	neutral
3937	base_03849910.006	base_03849910.006n	wikipedia					γ-Hemolysis (or nonhemolytic) is the term referring to a lack of hemolytic activity.	γ-Hemolysis happens to 1 out of 20 men.	neutral	neutral
3938	base_45419895.003	base_45419895.003n	wikipedia					The standard engine available is the Rotax 912ULS four-stroke powerplant.	The Rotax 912ULS four-stroke powerplant was introduced in 1999.	neutral	neutral
3939	base_14239512.000	base_14239512.000n	wikipedia					Was Head Goalkeeper Coach/ Assistant Coach at Ilocos United FC who competed in the Inaugural Season of the Philippine Football League (2017).	He led the club to win their league. 	neutral	neutral
3940	base_28994008.003	base_28994008.003n	wikipedia					He returned to Amsterdam in 1989 as Reader and acting Professor of Legal Techniques.	He was acting Professor of Legal Techniques for three years at Amsterdam.	neutral	neutral
3941	base_23547270.004	base_23547270.004e	wikipedia					A computer based maritime information retrieval system has also been incorporated to facilitate the visitors and students for easy access.	A computer based maritime information retrieval system.	entailment	entailment
3942	base_42850386.005	base_42850386.005n	wikipedia					But the big mistake of the man was not register officially the letter.	The letter was almost 3 pages long	neutral	neutral
3943	base_04054244.000	base_04054244.000e	wikipedia					The bathroom (not open to visitors) is accented in green malachite, the bathtub surrounded by a mural of Olot Beach in Mrs. Marcos' native Leyte province.	Mrs. Marcos is from Leyte province.	entailment	entailment
3944	base_16417955.001	base_16417955.001n	wikipedia					Continuing east from Fishersburg, SR 32 serves the towns of Lapel, Anderson, Muncie, Winchester, and Union City.	SR 32 stretches for 180 miles east of Lapel	neutral	neutral
3945	base_31548812.001	base_31548812.001n	wikipedia					"It generally publishes opinions and sensational ""breaking news"" that is followed by other national dailies."	The other national dailies follows secondary to the popular news.	neutral	neutral
3946	base_04955480.009	base_04955480.009c	wikipedia					Previously, the oldest carvings in North America were thought to be those estimated to be 7,300 years old found at Long Lake, in Oregon.	The oldest carvings were found in New York. 	contradiction	contradiction
3947	base_02829305.000	base_02829305.000e	wikipedia					He began to explore dark magic and befriended a group of young people who delved into the dark arts for fun or money: Ethan Rayne, Philip Henry, Dierdre Page, Thomas Sutcliff, and Randall.	Ethan Rayne knows about dark magic	entailment	entailment
3948	base_25625240.002	base_25625240.002n	wikipedia					Savin graduated Air War College in 1975 and Industrial College of the Armed Forces in 1976.	Satin is the founder of the Industrial College of the Armed Forces.	neutral	neutral
3949	base_49415924.000	base_49415924.000c	wikipedia					Phillip Dequan Nolan (born November 3, 1993) is an American basketball player.	Phillip Dequan Nolan was born in 1991.	contradiction	contradiction
3950	base_33777817.000	base_33777817.000n	wikipedia					John Cashin may refer to:	John Cashin is a ghost.	neutral	neutral
3951	base_03071974.001	base_03071974.001n	wikipedia					Some of the largest modern Ferris wheels have cars mounted on the outside of the rim, with electric motors to independently rotate each car to keep it upright.	Ferris wheels are prevalent in almost all cities. 	neutral	neutral
3952	base_07206803.005	base_07206803.005c	wikipedia					On February 29, 2008, it was reported that the 2007-2008 Writers Guild of America strike caused a significant loss in viewers for the station's late newscast.	The 2007-2008 Writers Guild of America strike was never reported.	contradiction	contradiction
3953	base_05493526.001	base_05493526.001c	wikipedia					"Producer Kevin Shirley and keyboardist Derek Sherinian have said that Myung is the only musician they know who ""warms down"" after a show."	Myung cools down after a show, along with their keyboardist. 	contradiction	contradiction
3954	base_32553875.002	base_32553875.002n	wikipedia					Second, war is predictably unpredictable.	Those were the words of Franklin D. Roosevelt about the Second World War	neutral	neutral
3955	base_37145275.000	base_37145275.000e	wikipedia					The show premiered on January 3, 2010.	The first episode was on Jan. 3rd 2010.	entailment	entailment
3956	base_11610663.001	base_11610663.001c	wikipedia					His agent Vivienne Clore said he died peacefully with his wife Emma and dog Grizelle at his bedside.	His agent said he died in the hospital.	contradiction	contradiction
3957	base_34252031.001	base_34252031.001e	wikipedia					The incumbents Woodruff, Mason and Hayt were defeated.	Mason and Hayt were defeated.	entailment	entailment
3958	base_07857486.001	base_07857486.001c	wikipedia					Under the new settlement, credit-reporting firms are required to use trained employees to respond when a consumer flags a mistake on their file.	The credit-reporting companies won the settlement and have little responsibility towards flags. 	contradiction	contradiction
3959	base_11164672.000	base_11164672.000n	wikipedia					On July 14, 2005, the Dallas Stars of the NHL announced that Weisbrod had joined the team as a scout for the New England region.	Weisbrod went on to recruit much of the new team. 	neutral	neutral
3960	base_34688039.000	base_34688039.000c	wikipedia					Jesse reunited what is considered the classic lineup of Sublett, Graham, and Blackmon in 1985 for a reunion show at Austin's Liberty Lunch.	Jesse's band continued to be disbanded, eventually quelling rumors of a reunion. 	contradiction	contradiction
3961	base_42899019.001	base_42899019.001e	wikipedia					It had nine platform mounds and a perimeter embankment that were built before 700 CE.	It had a perimeter embankment that were built before 700 CE.	entailment	entailment
3962	base_16704200.003	base_16704200.003c	wikipedia					They have been noted to join mixed-species foraging flocks.	They feed exclusively in single-species flocks.	contradiction	contradiction
3963	base_41373185.002	base_41373185.002c	wikipedia					Therefore, as few days later Karzai decided to name the incumbent minister of Border and Tribal Affairs, Abdul Karim Barahwy as minister of Refugees made Assadullah Khalid his successor.	Abdul Karim Barahwy succeeded Karzai as minister of Refugees.	contradiction	contradiction
3964	base_49262000.000	base_49262000.000c	wikipedia					Hellbound Glory's first release for Shooter Jennings's Black Country Rock label, and their first album in six years.	Hellbound Glory decided against releasing a new album, as it would've been their first in six years. 	contradiction	contradiction
3965	base_27065555.002	base_27065555.002e	wikipedia					The outpost became an important defense structure in the upper Michigan frontier.	In the upper Michigan frontier, the outpost became important	entailment	entailment
3966	base_18460104.003	base_18460104.003e	wikipedia					The corpus was collected between March 2005 and July 2012.	The corpus was collected between March 2005 and July 2012.	entailment	entailment
3967	base_40021434.000	base_40021434.000n	wikipedia					He won the Domon Ken Award in 1987 for photographs of Bali and the Higashikawa Domestic Photographers Award in 1998 for photographs of Burma.	The Domon Ken Award and the Higashikawa Domestic Photographers Award are the only awards he has won.	neutral	neutral
3968	base_37414960.002	base_37414960.002n	wikipedia					Through Eddy's Dawson Fuel Company, the NMRy&CCo helped spur the early development of Dawson, which is now deserted, in the form of one-hundred dwellings for its workers, in addition to industrial facilities.	Dawson was a very vibrant place in its early years	neutral	neutral
3969	base_28952570.001	base_28952570.001n	wikipedia					A Fresh Water Supply District (FWSD) is a political subdivision of the State of Texas, authorized by the Texas Commission of Environmental Quality, to provide water, sewage, drainage and other services within the district's boundaries.	They lobby for clean water.	neutral	neutral
