index	promptID	pairID	genre	null	null	null	null	sentence1	sentence2	label1	gold_label
3206	edit_other_15546274.000	edit_other_15546274.000n	wikipedia					Ten characters in a quasi-Greek Chorus inform the audience of the zany plot twists to come.	The audience is shocked by the plot twist.	neutral	neutral
3207	edit_other_57682321.001	edit_other_57682321.001n	wikipedia					"In their zeal, they banished not only wine bottles, decanters, and glasses from their sideboard, but, forgetting that they should continue to drink ""Adam's ale,"" sent away their tumblers also."	Fearing the police they got rid of all the beverages they had on their sideboard	neutral	neutral
3208	edit_other_15299054.000	edit_other_15299054.000e	wikipedia					"FictionJunction Yuuka held their first live concert entitled ""Premium Live 2007"" on February 8 and February 15 of 2007."	In February of 2007 FictionJunction Yuuka held their first live concert	entailment	entailment
3209	edit_other_09334158.001	edit_other_09334158.001e	wikipedia					He was originally sentenced to four years and two months in a Turkish prison; with his release date weeks away, he learned that the authorities had chosen to penalize him with a life sentence for smuggling instead of possession.	Since 2005 he has been serving a life sentence in Turkish prison for smuggling, although he was originally sentenced to four years and two months for possession, before being penalized weeks before being release by authorities.	entailment	entailment
3210	edit_other_08587842.001	edit_other_08587842.001n	wikipedia					However, candidate B is the range winner with 12 points compared to 11 points for A.	Candidate B will advance to the next round of the competition	neutral	neutral
3211	edit_other_27754613.008	edit_other_27754613.008n	wikipedia					Many features of the Metacomet Ridge region still bear names with Native American origins: Besek, Pistapaug, Coginchaug, Mattabesett, Metacomet, Totoket, Norwottuck, Hockanum, Nonotuck, Pocumtuck, and others.	Native American tribes originally inhabited the region.	neutral	neutral
3212	edit_other_47108477.003	edit_other_47108477.003e	wikipedia					Since Labour day is not a national holiday, Labour day is observed as public holiday at State Government's discretion.	Labour Day isn't considered a national holiday. 	entailment	entailment
3213	edit_other_60763162.000	edit_other_60763162.000n	wikipedia					Joseph Charles Fegan Jr. (December 21, 1920 – January 2, 1991) was a highly decorated officer in the United States Marine Corps with the rank of lieutenant general.	With the rank of lieutenant general came the command of several units and troops. 	neutral	neutral
3214	edit_other_43247943.000	edit_other_43247943.000n	wikipedia					Kara Special Premium Box for Japan is the first box set by South Korean pop girl group Kara.	Kara released their first box set named Kara Special Premium Box including 5 of their most popular singles	neutral	neutral
3215	edit_other_37166656.002	edit_other_37166656.002e	wikipedia					The cardinal symptoms of an asthma attack are shortness of breath (dyspnea), wheezing, and chest tightness.	The classic symptoms are shortness of breath, wheezing, and chest tightness.	entailment	entailment
3216	edit_other_26584197.001	edit_other_26584197.001e	wikipedia					It became part of the Eclipse Awards program in 1971.	It was adopted as part of the Eclipse Awards program.	entailment	entailment
3217	edit_other_41662801.003	edit_other_41662801.003e	wikipedia					Lockhart, Sowell, John William Smith and others would accompany the 32 Rangers into the Alamo and later depart, at night, as other couriers left.	Over thirty Rangers went into the Alamo. 	entailment	entailment
3218	edit_other_55020771.002	edit_other_55020771.002e	wikipedia					He invented Sequence to Sequence Learning, together with Oriol Vinyals and Quoc Le.	Together with Oriol Vinyals and Quoc Le he invented Sequence to Sequence Learning.	entailment	entailment
3219	edit_other_50737918.002	edit_other_50737918.002n	wikipedia					"In 2011 they opened a plastics recycling operation producing 100% recycled PET bottles that can be recycled in an endless ""closed loop""."	Most notably they are biodegradable and renewable.	neutral	neutral
3220	edit_other_60133418.002	edit_other_60133418.002c	wikipedia					Dr. Shivangi served as the Advisor to the US Secretary of Health and Human Services from 2005 to 2008.	Dr. Shivangi served as the advisor until late into the 2018 year.	contradiction	contradiction
3221	edit_other_54983599.003	edit_other_54983599.003e	wikipedia					The new location was three times larger than their former location at Golden Hill.	The used to be located at Golden Hill.	entailment	entailment
3222	edit_other_16842595.000	edit_other_16842595.000e	wikipedia					They later find and attack Callahan, and carve a cross on his forehead, intending it to become a swastika.	Callahan got a cross carved into his head.	entailment	entailment
3223	edit_other_27824376.000	edit_other_27824376.000n	wikipedia					"In 1991, ""The Buffalo News"" reported Morelle was charged with 7 misdemeanor counts for violating state elections laws by improperly obtaining signatures for an election petition during his 1990 run for State Assembly."	He voted against term limits for certain officials which was in line with him improperly attaining signatures for his petition.	neutral	neutral
3224	edit_other_54190477.003	edit_other_54190477.003c	wikipedia					Insertion speed was also presented at three speeds, 2 mm/s, 0.5 mm/s, and 0.125 mm/s.	The insertion speed is over 2 mm/s at its fastest.	contradiction	contradiction
3225	edit_other_39157620.001	edit_other_39157620.001e	wikipedia					The nearest London Underground stations are Ealing Broadway, Acton Town and Boston Manor.	Acton Town is one of the nearest London Underground stations	entailment	entailment
3226	edit_other_15540022.003	edit_other_15540022.003c	wikipedia					In 1903 they had also started playing in the South Essex League; the club were Division Two champions in the South Essex League in 1921–22, and went on to win the league championship in 1922–23 and 1924–25.	They had also started playing in the South Essex League in the late 1950s.	contradiction	contradiction
3227	edit_other_52692665.003	edit_other_52692665.003e	wikipedia					The date was later pushed to fall 2015, with the drums first being recorded early March 2015.	The drums were first being recorded at the start of  March 2015. 	entailment	entailment
3228	edit_other_45242348.002	edit_other_45242348.002c	wikipedia					He became an orphan and his second elder half-brother Sin Kyu-hee nurtured him.	His eldest half-brother Sin Kyu-hee nurtured him. 	contradiction	contradiction
3229	edit_other_09054800.000	edit_other_09054800.000c	wikipedia					Beginning with Peter Kivy's work in the 1970s, analytic philosophy has contributed extensively to the aesthetics of music.	He mainly writes on aesthetics, particularly the philosophy of music but also works on political philosophy.	contradiction	contradiction
3230	edit_other_43162814.000	edit_other_43162814.000c	wikipedia					Internally, the FreeDOS kernel was still significantly different from MS-DOS, which, while no problem for embedded applications specifically written for FreeDOS, caused various compatibility issues in conjunction with misbehaving DOS applications.	Internally, the FreeDOS kernel was still massively similar to MS-DOS.	contradiction	contradiction
3231	edit_other_55007167.000	edit_other_55007167.000n	wikipedia					"The Beguiled is a 2017 American drama film written and directed by Sofia Coppola, based on the novel of the same name (originally published as ""A Painted Devil"") by Thomas P. Cullinan."	The novel is well regarded and often studied in colleges across the country. 	neutral	neutral
3232	edit_other_11816173.004	edit_other_11816173.004n	wikipedia					"Brian Orloff from the ""Tampa Bay Times"" was impressed with the cover version, writing that Thirty Seconds to Mars erects ""riveting tension"" in its ""almost trip-hop"" rendition of the song. """	Following Orloff's impression, Thirty Seconds to Mars subsequently released another cover version of the song. 	neutral	neutral
3233	edit_other_07716666.002	edit_other_07716666.002e	wikipedia					The storm has led to more awareness about the understanding of storminess among the public by the KNMI, who started a teletext page and the introduction of special warnings for extreme weather events in reaction to these findings.	The storm led to understanding of storminess among the public. 	entailment	entailment
3234	edit_other_23230364.002	edit_other_23230364.002e	wikipedia					Accompanied by Ferris, Harris goes to the canal described by the student and sights a group of giant rats.	Harris went to the canal and sees a group of massive rats. 	entailment	entailment
3235	edit_other_52807388.000	edit_other_52807388.000e	wikipedia					Saidgai Lake is situated in the Hindukush chain of mountains between Swat and Dir Upper mountain ranges and serves as a reservoir for Ushirai River (stream), of upper Dir which falls into Panjkora River.	Saidgai Lake is a reservoir for Ushirai River.	entailment	entailment
3236	edit_other_20100703.001	edit_other_20100703.001e	wikipedia					As of 31 December 2004, it had a population of 8,223 and an area of .	It contained a population of 8,223 as of December 31 of 2004. 	entailment	entailment
3237	edit_other_48276189.000	edit_other_48276189.000n	wikipedia					In 1932 the national leadership of KJVD-Opposition shifted from Berlin to Stuttgart.	In 1932, Alfred Albrecht took over leadership of the Berlin branch office of KJVD-Opposition.	neutral	neutral
3238	edit_other_31761187.003	edit_other_31761187.003e	wikipedia					Torpex is about 50 percent more powerful than TNT by weight.	Torpex is 50% more powerful than TNT.	entailment	entailment
3239	edit_other_20192024.002	edit_other_20192024.002c	wikipedia					He was selected among Iran's reserve men for the 2006 FIFA World Cup.	He was not selected for the 2006 FIFA World Cup as a reserve man for Iran. 	contradiction	contradiction
3240	edit_other_15232633.000	edit_other_15232633.000c	wikipedia					To understand the difference between Type I and Type II Hybrid ARQ, consider the size of ED and FEC added information: error detection typically only adds a couple of bytes to a message, which is only an incremental increase in length.	Dymacel maintains its memory after repeated compression and is the cushion closely related to the technology of Hybrid ARQ.	contradiction	contradiction
3241	edit_other_55687976.001	edit_other_55687976.001n	wikipedia					It was divided in two parts, the public baths towards via Tadino and the hall of the artisans towards corso Buenos Aires.	The villa was granted extraterritoriality in 1869.	neutral	neutral
3242	edit_other_24029970.000	edit_other_24029970.000n	wikipedia					A 2013 Dutch study found that water containing allowable concentrations of imidacloprid had 50% fewer invertebrate species compared with uncontaminated water.	According to the 2013 Dutch study, the imidacloprid is toxic, and that's the cause of the 50% less species in the water	neutral	neutral
3243	edit_other_03710087.002	edit_other_03710087.002n	wikipedia					Rosie Perez was the choreographer for the first four seasons.	"For the first 4 seasons of the ""So you think you can dance"" series, Rosie Perez was the choreographer"	neutral	neutral
3244	edit_other_24084109.000	edit_other_24084109.000e	wikipedia					Meanest Man Contest is a hip hop and electronic music duo based in San Francisco, California.	San Francisco, California is the base location of the hip hop and electronic music duo, Meanest Man Contest.	entailment	entailment
3245	edit_other_01668200.000	edit_other_01668200.000n	wikipedia					Leabharcham told her she was describing Naoise, a handsome young warrior, hunter and singer at Conchobar's court.	Naoise had only one lover.	neutral	neutral
3246	edit_other_12578339.004	edit_other_12578339.004c	wikipedia					A part of President George Bush Turnpike was extended from SH 183 to Conflans Road in 2006.	SH 183 was extended to meet President George Bush Turnpike.	contradiction	contradiction
3247	edit_other_47269934.001	edit_other_47269934.001n	wikipedia					The granite building with a domed clock tower was the El Paso County Courthouse building from 1903 to 1973.	El Paso County Courthouse from 1903 to 1973 was a granite building with a clock tower in the center of the city plaza	neutral	neutral
3248	edit_other_17745601.004	edit_other_17745601.004n	wikipedia					Shamsuddin Muhammad Shah already declared independence of Bengal in 1554.	The independence of Bengal was declared in 1554 by the king of the Sun Dinasty	neutral	neutral
3249	edit_other_35468651.000	edit_other_35468651.000e	wikipedia					Shambhala (, ;) is a birthplace of Kalki, the final incarnation of Vishnu, who will usher in a New Age — Satya Yuga.	Kalki is the final incarnation of Vishnu and will usher in a new age. 	entailment	entailment
3250	edit_other_18690516.000	edit_other_18690516.000e	wikipedia					"Attempts by municipal governments to prevent ladies' nights have been struck down as ""ultra vires""."	The municipal governments were attempting to stop ladies' nights	entailment	entailment
3251	edit_other_05692948.002	edit_other_05692948.002e	wikipedia					"Under Poynings' Law, matters passed by the Irish parliament had to be approved and could be amended by the Irish Privy Council and English Privy Council; main debates before this stage were thus technically on ""heads of bills""."	Under Poynings' Law, matters passed by the Irish parliament are subject to approval.	entailment	entailment
3252	edit_other_55305287.000	edit_other_55305287.000e	wikipedia					From 1946 to 1954 McKittrick worked for the Chase National Bank, becoming a senior vice president and director.	McKittrick worked for Chase in the 40s and 50s, becoming a senior vice president and director.	entailment	entailment
3253	edit_other_40123828.001	edit_other_40123828.001c	wikipedia					"A rendering in Italian as ""Il mare non racconta mai"" was a 1967 single release by Camaleonti (it)."	"""Il mare non racconta mai"" was released by Camaleonti in the 1950s."	contradiction	contradiction
3254	edit_other_03804304.001	edit_other_03804304.001c	wikipedia					Finally Aðils entertained them but put them to a test where they had to endure immense heat by a fire.	Aðils' test for them consisted of resisting the cold of a freezer	contradiction	contradiction
3255	edit_other_00611830.003	edit_other_00611830.003n	wikipedia					"Progressive"" referred to the wide range of attempts to break with the standard pop music formula."	The progressive genre specialized in attempting to break the formula of pop music and create a new one.	neutral	neutral
3256	edit_other_22287312.003	edit_other_22287312.003c	wikipedia					The United States and Kazakhstan will continue to work closely together to support stability, peace, and prosperity in Afghanistan and the region.	The United States and Kazakhstan will cease to work closely together to support stability	contradiction	contradiction
3257	edit_other_44628464.000	edit_other_44628464.000c	wikipedia					The work was translated into Russian in 1889, which had great influence on many poets, including Valery Bryusov.	Valery Bryusov hated the works and was not influenced by them in anyway.	contradiction	contradiction
3258	edit_other_06799331.001	edit_other_06799331.001c	wikipedia					He scored the winning touchdown against Miami with a five-yard run in the second overtime in the 2003 Fiesta Bowl.	He scored a single touchdown during the second quarter.	contradiction	contradiction
3259	edit_other_34311634.002	edit_other_34311634.002e	wikipedia					He is a leading example of someone sharing both Leveller views and the millenarian approach of the Fifth Monarchists.	He shares the view of the millenarian approach of the Fifth Monarchists as well as the Leveller views.	entailment	entailment
3260	edit_other_28901024.000	edit_other_28901024.000n	wikipedia					As with others from the Balkans, the first major period of emigration to Australia followed the United States quota restrictions on Southern Europeans of 1924.	The quota prohibitions on Southern Europeans of 1924 affected immigration in the 19th century onwards.	neutral	neutral
3261	edit_other_24108622.001	edit_other_24108622.001c	wikipedia					Also, freight charges from China has significantly increased over the years, which make up for the difference in labor cost.	Freight charges from China has significantly dropped over the years.	contradiction	contradiction
3262	edit_other_47024042.000	edit_other_47024042.000n	wikipedia					According to Dominica's 2001 Census, people of African descent make up 86.8% of the population, while people of mixed race make up 8.9%.	People of mixed race conform 8.9%, and people of African descent conform 86.8% of the population, while hispanics conform 82.1%, according to Dominica's 2001 Census. 	neutral	neutral
3263	edit_other_09208098.002	edit_other_09208098.002c	wikipedia					"Her second album, ""Gemini"" and her third album, ""To My Love"", were released the following year in 2002."	"""Gemini"" came out in the late 1990s."	contradiction	contradiction
3264	edit_other_02617796.002	edit_other_02617796.002n	wikipedia					For technical advisory services, USAID draws on experts from the private sector, mainly from the assisted country's own pool of expertise, as well as from specialized USG agencies.	The USAID relies on experts from the assisted country for advise on infrastructure	neutral	neutral
3265	edit_other_05063217.000	edit_other_05063217.000c	wikipedia					"According to ""Dr. Richard Rawson, associate director of UCLA's Integrated Substance Abuse Programs, … is popular with workers in overachieving, highly productive economies such as those in Japan and South Korea."""	The UCLA Abuse Programs also support overseas research into Korean and Japanese  studies.	contradiction	contradiction
3266	edit_other_54184453.000	edit_other_54184453.000c	wikipedia					Fernando Palomeque Díaz (born March 20, 1968 in Mexico City) is a Mexican football manager and former player.	Sergio Lugo Palomeque was born in 1974	contradiction	contradiction
3267	edit_other_34661669.001	edit_other_34661669.001e	wikipedia					Bick initially met resistance as he was seen as an outsider with no background in policing and he clashed with police chief John Chisholm, particularly over questions of authority.	He clashed with police chief John Chisholm, over questions of authority mainly.	entailment	entailment
3268	edit_other_29227949.005	edit_other_29227949.005e	wikipedia					In 2007, he signed with Olimpija Ljubljana.	Before the 2009–10 season he signed with Olimpija Ljubljana.	entailment	entailment
3269	edit_other_00019899.002	edit_other_00019899.002n	wikipedia					Today, however, the articles are no longer binding, but are seen as a historical document which has played a significant role in the shaping of Anglican identity.	Currently, though the articles of incorporation of the church are not binding, they have a historical importance 	neutral	neutral
3270	edit_other_35287041.000	edit_other_35287041.000e	wikipedia					Fernandez is also an advocate of philanthropic ventures.	Fernandez supports philanthropic ventures	entailment	entailment
3271	edit_other_41889262.000	edit_other_41889262.000n	wikipedia					"Under The Gun Review's Jordan Munson posted one of the first reviews for ""The Hunter"" on September 7, giving it a 9 out of 10 score."	"""The Hunter"" received very favorable reviews from Jordan Munson and Jeremy Camp"	neutral	neutral
3272	edit_other_06303038.005	edit_other_06303038.005n	wikipedia					"Takeo Nakamura, the director of Sanrio's 1979 stop motion feature ""Nutcracker Fantasy"", was among the ""Animagic"" team, but was never credited as a supervisor."	Takeo Nakamura is a movie director based in Tokyo, Japan	neutral	neutral
3273	edit_other_47774804.001	edit_other_47774804.001n	wikipedia					"Louder than the Music reviewer Jono Davies also questioned the need of releasing several versions of ""Oceans"" while he noted that the song is ""powerful""."	"Four different versions of ""Oceans"" were released."	neutral	neutral
3274	edit_other_28119005.002	edit_other_28119005.002e	wikipedia					This was nearly twice as many placesettings as other recent services.	This number is almost twice that of many placesettings. 	entailment	entailment
3275	edit_other_43043861.000	edit_other_43043861.000n	wikipedia					Marye also served on the board of visitors of the University of Virginia after the war, including as the board's rector.	After the war, Marye worked on the board of visitors of the University of Virginia for 3 years	neutral	neutral
3276	edit_other_39261265.003	edit_other_39261265.003e	wikipedia					He also replaced Joyce as Minister for Infrastructure and Transport.	He became Minister for Infrastructure and Transport, replacing Joyce.	entailment	entailment
3277	edit_other_58794377.004	edit_other_58794377.004e	wikipedia					In 1854, the remainder of the family immigrated settling in Williamsburg, Brooklyn.	The family relocated to Williamsburg, Brooklyn.	entailment	entailment
3278	edit_other_20530807.002	edit_other_20530807.002n	wikipedia					"And the ports released by Just Add Water under this model are paving the way for more ambitious plans, as ""each project is a bigger risk and a bigger step."""	The plans for the project began in 1996.	neutral	neutral
3279	edit_other_16434793.004	edit_other_16434793.004n	wikipedia					After his retirement, he spoke with NASCAR president Mike Helton about having teams redesign their air intake systems to get less exhaust fumes into drivers' helmets.	They wanted to redesign the air intake systems into the new car guide lines.	neutral	neutral
3280	edit_other_18518881.001	edit_other_18518881.001n	wikipedia					From the acceptance speech of the UNESCO Peace Prize, 1997).	He was awarded the Lenin Peace Prize because of his speech for the UNESCO Peace Prize of 1997.	neutral	neutral
3281	edit_other_32621502.000	edit_other_32621502.000n	wikipedia					Continuous positive airway pressure may be applied using a face mask; this has been shown to improve symptoms more quickly than oxygen therapy alone, and has been shown to reduce the risk of death.	The face mask method has been shown to reduce the number of deaths more efficiently than any other method. 	neutral	neutral
3282	edit_other_45278526.005	edit_other_45278526.005n	wikipedia					Luna loses control during the interview and shifts back into herself on live TV.	Luna shifts back into herself on live TV after losing the control of the BBC interview 	neutral	neutral
3283	edit_other_04265576.001	edit_other_04265576.001c	wikipedia					It was subdivided into several Corps (usually from five to seven), each numbering anywhere between 10,000 and 50,000, with the average size being around 20,000 to 30,000 troops.	It was subdivided into several Corps (usually from one to three).	contradiction	contradiction
3284	edit_other_15809174.000	edit_other_15809174.000e	wikipedia					Biharamulo District is one of the eight districts of the Kagera Region of Tanzania.	Kagera Region of Tanzania has a district named Biharamulo District.	entailment	entailment
3285	edit_other_47596673.002	edit_other_47596673.002n	wikipedia					Since then, Webster’s work has appeared in over 100 scientific abstracts and journals.	Webster's work in genetics has appeared in many scientific journals.	neutral	neutral
3286	edit_other_45386149.000	edit_other_45386149.000c	wikipedia					While in Rome, he became of follower or Giovanni Volpato and Raffaello Morghen, and when he moved to Naples in 1790, he became popular for his Neoclassic paintings.	In 1750 he moved to Naples, away from Rome where he had been living previously. 	contradiction	contradiction
3287	edit_other_10379830.003	edit_other_10379830.003e	wikipedia					Plasmin breaks L1CAM and inhibits the malignant cell's migrating powers.	Inhibiting the cell's migrating powers, Plasmin breaks L1CAM. 	entailment	entailment
3288	edit_other_02156216.001	edit_other_02156216.001e	wikipedia					The population density was 312.6 people per square mile (120.7/km²).	The population density was indicated by the population per square mile.	entailment	entailment
3289	edit_other_15368029.000	edit_other_15368029.000e	wikipedia					Born in the Persian month of Aban 1316 SH and in the month of Shaban 1456 AH in the semi-desert farming village of Yingabad (now Nikabad), 60 km (37 mi) southwest of Isfahan.	They were born in the month of Aban 1316 SH in the village of Yingabad. 	entailment	entailment
3290	edit_other_36928231.002	edit_other_36928231.002c	wikipedia					It was open to serving officers as well as civilians.	It was commanded by black officers and served civilians only after the officers were served.	contradiction	contradiction
3291	edit_other_53392252.003	edit_other_53392252.003e	wikipedia					In Cimino's first year at the helm, she set the Terrier record for conference wins in a season, 12, which was previously held by John Thurston's 2013–14 squad that won 10.	Before Cimino, John Thurston's 2013-14 squad held the Terrier record for conference wins. 	entailment	entailment
3292	edit_other_49426359.002	edit_other_49426359.002e	wikipedia					Pérez, an engineer, is the leader of the two.	The leader is an engineer.	entailment	entailment
3293	edit_other_10394839.001	edit_other_10394839.001n	wikipedia					"Following the success of ""Still Life"", Jia was reported to be working on a gangster film, ""The Age of Tattoo"" (""""Ciqing shidai"""")."	The Age of Tattoo would set record sales at the box office, commanding an award. 	neutral	neutral
3294	edit_other_02666344.001	edit_other_02666344.001e	wikipedia					There is widespread agreement that overemphasis on the SAT harms American education.	There is an agreement that the excess of emphasis on the SAT hurts the education in the US	entailment	entailment
3295	edit_other_24086451.000	edit_other_24086451.000e	wikipedia					agriculture is here in the most undeveloped condition.	There is a severe lack of agricultural infrastructure 	entailment	entailment
3296	edit_other_37663846.001	edit_other_37663846.001c	wikipedia					The München Barons, who bought their license from the EV Landshut, became DEL champions.	The München Barons, who bought their license from the EV Landshut, lost their DEL champions	contradiction	contradiction
3297	edit_other_32591275.000	edit_other_32591275.000c	wikipedia					Truesdale began his career as a clerk with the Rockford, Rock Island and St. Louis Railway in 1869.	Truesdale was a clerk for the St. Louis Railway and the Rockford, Rock Island in 1969.	contradiction	contradiction
3298	edit_other_08297237.001	edit_other_08297237.001n	wikipedia					Twice the Savoyards temporarily occupied the whole Valais, but both times they were ultimately defeated.	Savoyards were defeated both times during the 12th century	neutral	neutral
3299	edit_other_60881868.001	edit_other_60881868.001n	wikipedia					With the departure of Count Samsøe in November 1746, Barbé lost all support in the shipyard, had disagreements with the Construction Commission and was retired on a pension of 500 rdl in 1747.	Count Samsøe departed due to an illness in November 1746, leaving Barbé without any support.	neutral	neutral
3300	edit_other_02445851.000	edit_other_02445851.000e	wikipedia					As of the census of 2010, there were 473 people, 224 households, and 124 families residing in the city.	The city has a population of 473 inhabitants according to the census	entailment	entailment
3301	edit_other_25549428.000	edit_other_25549428.000n	wikipedia					"After shakedown in the vicinity of Bermuda and training off the Rhode Island coast, ""Sturtevant"" began 21 months of convoy escort duty in the Atlantic."	Wantuck conducted shakedown training along the New England coast and then in the vicinity of Bermuda until 18 February 1945.	neutral	neutral
3302	edit_other_19870809.000	edit_other_19870809.000c	wikipedia					• Ukraine Brides (Part I and II) (2000–2001) - Commissioned by Reshet, Tel Aviv International Documentary Film Festival 2001 (DocAviv)	Ukraine Brides screened at the Copenhagen International Documentary Festival.	contradiction	contradiction
3303	edit_other_32312638.001	edit_other_32312638.001c	wikipedia					"While about east of Otranto on 23 June, ""U-15"" torpedoed and sank ""Cittá di Messina""."	Cittá di Messina was picked up by a U-15.	contradiction	contradiction
3304	edit_other_04448294.000	edit_other_04448294.000e	wikipedia					Oyabe has a mayor-council form of government with a directly elected mayor and a unicameral city legislature of 1６ members.	Oyabe's mayor-council has a directly elected mayor.	entailment	entailment
3305	edit_other_02148250.000	edit_other_02148250.000n	wikipedia					In 2013, Arthur Jones, the former long-term Bastrop municipal recreation director, narrowly unseated Alford-Olive.	He was a longtime Fullerton resident.	neutral	neutral
3306	edit_other_59986155.000	edit_other_59986155.000n	wikipedia					The T2 Route starts from the Zambia-Tanzania Border Between Tunduma and Nakonde and journeys through Muchinga Province, Central Province and Lusaka Province to the Chirundu Bridge on the Zambia-Zimbabwe Border (Zambezi River).	The T2 route goes south-west from Nakonde to Mpika. 	neutral	neutral
3307	edit_other_01323351.000	edit_other_01323351.000e	wikipedia					He fought with great gallantry and intrepidity near Seravezza, Italy.	Near Seravezza, Italy, he battled with valor and fortitude. 	entailment	entailment
3308	edit_other_36934546.001	edit_other_36934546.001n	wikipedia					According to star Vicki Peters, the house the film was shot in was formerly owned by Bela Lugosi.	The house where the film was shot is worth 3 million dollars.	neutral	neutral
3309	edit_other_22979012.005	edit_other_22979012.005e	wikipedia					He made his only recorded speech on 26 February 1735, when he moved unsuccessfully for a clause to be included in the mutiny bill which would allow newly enlisted soldiers to obtain their immediate discharge if they wanted.	The only speech that there is a record of him making was on February 26, 1735.	entailment	entailment
3310	edit_other_07968095.003	edit_other_07968095.003n	wikipedia					Its rapid growth rate, combined with the lowest taxes in the province by mill rate, has made the community an increasingly popular place for both workers and employers.	Its rapid growth rate has made the community famous nationwide.	neutral	neutral
3311	edit_other_42122943.002	edit_other_42122943.002n	wikipedia					"East Germany requires an ""anti-fascist defense"" against the West Germans."	East Germany was larger than West Germany.	neutral	neutral
3312	edit_other_00320266.003	edit_other_00320266.003c	wikipedia					With the war going badly, he sold Louisiana (New France) to the United States, in the Louisiana Purchase.	He still owns Louisiana.	contradiction	contradiction
3313	edit_other_35341244.002	edit_other_35341244.002e	wikipedia					The record was conceived as a tribute to late Magnolia Electric Co. bass guitarist Evan Farrell.	The record was made in memory of Evan Farrell..	entailment	entailment
3314	edit_other_34648057.006	edit_other_34648057.006c	wikipedia					Michigan State completed the regular season at 24–7 and ranked 11th in the country.	Michigan State defeated the Blue Devils in the regular season	contradiction	contradiction
3315	edit_other_30516353.000	edit_other_30516353.000c	wikipedia					Aberdeen has always been a baseball town with organized teams playing semi-professional ball as far back as the 1890s.	Aberdeen has always been a rugby playing town since the early 1890s	contradiction	contradiction
3316	edit_other_46300711.003	edit_other_46300711.003n	wikipedia					The building is a contributing property in the Elmira Civic Historic District.	The building was originally designed as a commercial and residential property in the Historic District.	neutral	neutral
3317	edit_other_45728298.002	edit_other_45728298.002e	wikipedia					After their first successes as solo producers, the two DJs began to build a friendship and met at the Trance Energy 2007 Festival in the Netherlands.	The two DJs' friendship can be traced to the Trance Energy 2007 Festival.	entailment	entailment
3318	edit_other_00509731.000	edit_other_00509731.000e	wikipedia					Defining a metric to measure distances between observed and predicted data is a useful tool of assessing model fit.	A useful tool to assess a model fit is defining a metric to measure observed and predicted data.	entailment	entailment
3319	edit_other_45590918.000	edit_other_45590918.000c	wikipedia					He was a Member (MP) of the Parliament of England for Wallingford in 1584 and 1586, and for Northampton in 1589.	In 1624 and 1625 he was elected MP of England for Wallingford.	contradiction	contradiction
3320	edit_other_21613645.000	edit_other_21613645.000n	wikipedia					In November 2011, a new children's home was inaugurated.	In 2015 the home was still operating.	neutral	neutral
3321	edit_other_13112023.002	edit_other_13112023.002n	wikipedia					"She is most famous for her book ""Secret Ceremonies: A Mormon Woman's Secret Diary of Marriage and Beyond""."	"She's the author of the book ""Secret Ceremonies: A Mormon Woman's Secret Diary of Marriage and Beyond"", published by Penguin Random House "	neutral	neutral
3322	edit_other_49490917.000	edit_other_49490917.000c	wikipedia					"On the April 2 episode of ""SmackDown"", Dean Ambrose fought Luke Harper to a no contest, after Harper powerbombed Ambrose through the announcers table."	"Like Ambrose fought Dean Harper in the April 2 episode of ""SmackDown."""	contradiction	contradiction
3323	edit_other_51587849.001	edit_other_51587849.001e	wikipedia					Color of the abdomen is similar to the male; but paler.	Male is whitish irrorated with fuscous color, which is similar to that of the female's which is paler.	entailment	entailment
3324	edit_other_60660205.001	edit_other_60660205.001c	wikipedia					"Its Section 2 set up a procedure whereby any Orders in Council made under the 1914 Act as modified by the 1923 Act would be put before ""both Houses of Parliament as soon as may be after it is made""."	The 1923 Act was modified by the 1914 Act	contradiction	contradiction
3325	edit_other_60550847.000	edit_other_60550847.000e	wikipedia					The church stands on a hill and its tower commands impressive views of the surrounding countryside.	The church's tower has an amazing view of the countryside	entailment	entailment
3326	edit_other_23602995.002	edit_other_23602995.002n	wikipedia					However, labor and political pressure on the Lowell textile corporations was so great that in 1847 the mills shortened the workday by 30 minutes.	The Lowell textile corporations were the first to reduced the workday	neutral	neutral
3327	edit_other_32287849.002	edit_other_32287849.002n	wikipedia					In children, symptoms can be grouped into at least 4 types.	Symptoms can be assembled into 4 types in Children, including mild rashes and blisters. 	neutral	neutral
3328	edit_other_31344523.001	edit_other_31344523.001e	wikipedia					Modern military, policing and bureaucratic power over ordinary citizens' daily lives pose special problems for accountability that earlier writers such as Locke or Montesquieu could not have foreseen.	Governments have more power over ordinary citizens' lives today than in the times of Locke	entailment	entailment
3329	edit_other_47693031.007	edit_other_47693031.007n	wikipedia					He incorporated his holdings with the nearby Village of Crystal Lake to form the City of Crystal Lake.	He grew up nearby Crystal Lake and incorporated his holdings with the Village to form the city.	neutral	neutral
3330	edit_other_46070450.003	edit_other_46070450.003c	wikipedia					In most of FRUCT projects undergraduates and PhD students are the main developers, who solve problems with help and supervision of academia and industrial experts.	 In most of FRUCT projects undergraduates and PhD students are the assistant developers.	contradiction	contradiction
