gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
contradiction					Carrier gasses commonly used include ammonia, hydrogen and various chlorides.	Ammonia is one of two carrier gasses commonly used. 	edit_other_17124201.001	edit_other_17124201.001c	wikipedia	contradiction				
entailment					They nudge the works into a stylistic no-man's-land, which is all the richer for its internal contradictions and resistance to cut-and-dried uniformity.	In an effort to resist all uniformity, they entered in a no-man's-land with there work.	edit_other_38938796.002	edit_other_38938796.002e	wikipedia	entailment				
entailment					"By 1903 ""Consuelo"" was still registered at Cowes, but now owned by the Earl of Crawford."	"By 1903, Cowes still had ""Consuelo""'s registration."	edit_other_37740980.003	edit_other_37740980.003e	wikipedia	entailment				
neutral					She began her career in teaching nursing in 1953 at the Holy Family School of Nursing, in Prince Albert, Saskatchewan.	She worked as nursing teacher at the Holy Family School of Nursing for about three years	edit_other_11862987.002	edit_other_11862987.002n	wikipedia	neutral				
entailment					In the Cabinet re-shuffle on 31 October 2007, Street was made a Cabinet Minister with the portfolios of Housing and ACC, and was made an Associate Minister of Tertiary Education and Economic Development.	The cabinet was reshuffled in October 2007.	edit_other_10317558.000	edit_other_10317558.000e	wikipedia	entailment				
contradiction					Narrated and hosted by American actor Tom Hanks, the film stars Billy Campbell as President Lincoln and Jesse Johnson as John Wilkes Booth.	American actor Morgan Freeman is the narrator of the film.	edit_other_46655214.003	edit_other_46655214.003c	wikipedia	contradiction				
entailment					"Since these are all DCFLs, a corollary is that for any fixed ""k"", there are DCFLs that cannot be recognized by an LL(""k"") parser."	" Some DCFLs can't be recognized by an LL(""k"") parser."	edit_other_41865357.001	edit_other_41865357.001e	wikipedia	entailment				
contradiction					The first pastor, Samuel Blair, was one of the leaders of the Presbyterian New Light religious movement that swept the colonies as part of the First Great Awakening.	Samuel Blair was the leader of a scientific movement.	edit_other_50615515.001	edit_other_50615515.001c	wikipedia	contradiction				
neutral					The tapestries illustrating the Last Supper were made by the two Yeats sisters Lily and Lolly Yeats, both of whom are interred in the graveyard.	The Yeats sisters were interred in Bentry Abbey graveyard and were known for illustrating the Last Supper.	edit_other_23090839.001	edit_other_23090839.001n	wikipedia	neutral				
neutral					In 1979, it later changed its frequency to 774 kHz in response to the adoption of the 9 kHz spacing on AM radio stations in the Philippines.	It changed its frequency to 774 khz in May, 1979	edit_other_19931246.002	edit_other_19931246.002n	wikipedia	neutral				
entailment					The betrayal of Ivan Morton results in a dramatic change within the lives and faith of the community, emphasizing the toll that power and authority takes on someone's personality.	The community changed dramatically after the betrayal of Ivan Morton	edit_other_57589263.000	edit_other_57589263.000e	wikipedia	entailment				
neutral					Brady's first entry into the political scene was at local level when he was elected to Dublin City Council in 1974.	Brady's first entry became sensational.	edit_other_08388679.003	edit_other_08388679.003n	wikipedia	neutral				
entailment					This remoteness of the volcanoes in the region and the frequently hostile weather conditions often make it difficult to identify volcanoes and their precise location.	The bad weather makes it hard to identify volcanoes and their precise location.	edit_other_32386172.002	edit_other_32386172.002e	wikipedia	entailment				
contradiction					In previous years, celebrity chefs Gary Rhodes, Ollie Rowe and Rosemary Shrager presented and judged the competition as a stand-alone show.	The show has always had one presenter and three separate celebrity chef judges.	edit_other_29958971.000	edit_other_29958971.000c	wikipedia	contradiction				
neutral					"Curry chose to cross the color line and attend Gables, where he became known as ""The Negro Quarterback""."	"Curry became known as ""The Negro Quarterback"" after Gables, although his team dominated the championship "	edit_other_56375800.001	edit_other_56375800.001n	wikipedia	neutral				
entailment					SETA contractors provide the flexibility and quick availability of expertise without the expense and commitment of sustaining the staff long-term.	Sustaining the staff long-term carries more expenses.	edit_other_19397359.003	edit_other_19397359.003e	wikipedia	entailment				
neutral					In 2006 Remerton Mills, LLC announced plans for renovating the Strickland Cotton Mill building into residential and commercial spaces.	Concurrently with the building renovation it continues to house commercial businesses.	edit_other_02036245.003	edit_other_02036245.003n	wikipedia	neutral				
entailment					Twice the Savoyards temporarily occupied the whole Valais, but both times they were ultimately defeated.	Savoyards were defeated both times	edit_other_08297237.001	edit_other_08297237.001e	wikipedia	entailment				
contradiction					"They lived side by side with non-Muslim Chinese at Chinatowns (""tayoke tan""), which had been designated by King Mindon as the residential area for the Chinese."	They were thrown back by the Chinese in 1859 but succeeded the following year, and they were accepted by King Mindon	edit_other_17114273.002	edit_other_17114273.002c	wikipedia	contradiction				
neutral					In contrast to prior operations, minimum force was used under full public scrutiny.	It was revealed after the audit that minimal efforts were put forth due to public opinion.	edit_other_11656122.000	edit_other_11656122.000n	wikipedia	neutral				
contradiction					However, in 2014, Kyra Pharao returned to front the group and tour with all of their old songs, alongside Prince Damien, who was chosen to be the new rapper of Pharao.	In 2016, Prince Damien made a name for himself in the front of the group, while Kyra Pharao signed with Ghostly International. 	edit_other_48720086.000	edit_other_48720086.000c	wikipedia	contradiction				
entailment					It was released for digital download and streaming on May 11, 2018 by RCA Records as the album's first promotional single.	The album's first promotional single was released on May,  2018 by RCA Records	edit_other_58911414.001	edit_other_58911414.001e	wikipedia	entailment				
entailment					He was a member of the Clapham Sect, alongside more famous abolitionists such as William Wilberforce and Hannah More.	He was associated with the Clapham Sect.	edit_other_10779361.001	edit_other_10779361.001e	wikipedia	entailment				
contradiction					"For nearly twenty years, Superman was content in the ""paradise"" dimension until Lois fell ill (""Infinite Crisis Secret Files 2006"")."	"In ""Infinite Crisis Secret Files"" Superman was content with the ""paradise"" dimension for the rest of his life."	edit_other_31569988.000	edit_other_31569988.000c	wikipedia	contradiction				
neutral					Carrier gasses commonly used include ammonia, hydrogen and various chlorides.	Ammonia is used over half the time as a carrier gas.	edit_other_17124201.001	edit_other_17124201.001n	wikipedia	neutral				
entailment					Unfortunately for Lloyd, he was knocked out in the first round by qualifier Gary Welding, having led 2–0 in the best-of-five match.	Lloyd was knocked out in the first round.	edit_other_17013722.006	edit_other_17013722.006e	wikipedia	entailment				
entailment					It has an overhead walkway near the ridge, and its abutment pins are raised a few metres above the ground on timber frames which result in much greater clearance.	Its abutment pins are a few meters above the ground, and near the ridge, it also has an overhead walkway 	edit_other_51189918.002	edit_other_51189918.002e	wikipedia	entailment				
contradiction					Martin was born in Edgefield County, South Carolina on December 17, 1802.	Martin's place of birth is Travis County, Texas	edit_other_18039333.000	edit_other_18039333.000c	wikipedia	contradiction				
entailment					An eager participant in Group activities, Johnston went on all the Algoma trips except the last.	Johnston was an ecstatic participant in Group activities. 	edit_other_09939573.002	edit_other_09939573.002e	wikipedia	entailment				
neutral					Since Monzon had beaten Valdez twice also during his period as champion, the comparisons between Corro and Monzon became inevitable.	Monzon eventually fought at cruiserweight.	edit_other_10460895.002	edit_other_10460895.002n	wikipedia	neutral				
neutral					"His original surname was ""de Neckere"", that in Flemish mean ""evil spirit"", giving him the nickname of """"Olivier le Mauvais"""" (""Olivier the Wicked"")."	"He changed his surname to Du San because his original ""de Neckere"" meant ""evil spirit"""	edit_other_13965717.001	edit_other_13965717.001n	wikipedia	neutral				
neutral					Not only were the letters sent by these people without stamps, but were also without envelopes.	Special stamps and envelopes were issued and yet were absent from the letters that were sent.	edit_other_37884283.001	edit_other_37884283.001n	wikipedia	neutral				
entailment					It fielded 53 candidates in the 2015 general elections, contesting seats in Mon, Thanintharyi and Kayin states, where a large number of Mon people live.	It sent out 53 candidates in the 2015 general elections.	edit_other_53463150.001	edit_other_53463150.001e	wikipedia	entailment				
neutral					The yé-yé masterminds (such as Serge Gainsbourg, who wrote several hits for France Gall, Petula Clark, and Brigitte Bardot, but was considerably older and came from a jazz background) were distinct from the actual yé-yé singers.	Brigitte Bardot was a Ye-ye singer, and saw variable success in it.	edit_other_11020559.001	edit_other_11020559.001n	wikipedia	neutral				
contradiction					Most examples were wound with copper wire using a fiberglass rod as a former.	Copper wire was used to wind less than half of examples.	edit_other_05467434.000	edit_other_05467434.000c	wikipedia	contradiction				
contradiction					The separatists were driven off by the Ukrainian army.	Ukrainian soldiers of the royal navy were tasked with driving the separatists off the location.	edit_other_50795469.003	edit_other_50795469.003c	wikipedia	contradiction				
entailment					In 1580 he left to study civil law at Douai, then at Rheims.	He studied civil law at Douai	edit_other_30559735.003	edit_other_30559735.003e	wikipedia	entailment				
contradiction					He earned an LL.B and LL.M from UM in 1949 and 1951 respectively.	In 1949 he received his LL.M. from UM	edit_other_57652592.002	edit_other_57652592.002c	wikipedia	contradiction				
contradiction					These type of operatives specialize in house cleaning services such as spring cleaning, end-of-lease cleaning etc.	These operatives specialize in the cleaning of human remains.	edit_other_23300317.001	edit_other_23300317.001c	wikipedia	contradiction				
contradiction					"In 1992, they released ""Snafu 10-31-'91"", on their old Croaker label."	Snafu 10-31-'91 was released in 2009.	edit_other_20233171.001	edit_other_20233171.001c	wikipedia	contradiction				
neutral					The Giroux Furniture Company Building is a historic commercial building at 10-18 Catherine Street in the city of St. Albans, Vermont.	The Giroux Furniture Company Building was listed as a historic building in 1994.	edit_other_55683398.000	edit_other_55683398.000n	wikipedia	neutral				
contradiction					"Movie Scribes was kinder, offering that the film's poor qualities unintentionally made it into a comedy, writing it ""has to go down as one of the world’s most funniest medieval movies."""	Movie Scribes wrote it has to go down as one of the world’s least funny medieval movies	edit_other_44931590.000	edit_other_44931590.000c	wikipedia	contradiction				
entailment					Argyria supposita is a moth in the family Crambidae.	Argyria supposita is a species of moth.	edit_other_50262610.000	edit_other_50262610.000e	wikipedia	entailment				
neutral					Novelty bottle openers became a popular promotional product for many beer brands with the advent of the surfboard bottle opener by Jim Wysopal from Openers Plus in California 1990.	In recent years, bottle openers have taken many shapes of appeal to many young professionals. 	edit_other_08777652.003	edit_other_08777652.003n	wikipedia	neutral				
contradiction					In pre-Columbian times the Mam were part of the Maya civilization; the pre-Columbian capital of the Mam kingdom was Zaculeu.	In Pre-Columbian times this area was part of the Inca civilization.	edit_other_17546336.000	edit_other_17546336.000c	wikipedia	contradiction				
contradiction					Wendover was represented by its own parliamentary constituency, intermittently from 1300 and continuously from 1660, until the seat was abolished by the Reform Act of 1832.	In the 1974 Reform Act the constituency was abolished and its area included in the new Newham North East seat.	edit_other_04373028.000	edit_other_04373028.000c	wikipedia	contradiction				
neutral					The same shelf has a weakly developed ridge running along its inner edge.	The ridge was formed from collision between geographic plates.	edit_other_60358779.005	edit_other_60358779.005n	wikipedia	neutral				
entailment					The campus is located on the eastern side of Rapid City, on the northern slope of small foothills of the Black Hills.	The campus is located on the east side of Rapid City.	edit_other_08835604.000	edit_other_08835604.000e	wikipedia	entailment				
entailment					He also switched to the number 1 shirt previously worn by Fromlowitz, who transferred to MSV Duisburg.	Fromlowitz used to wear the number 1 shirt before him	edit_other_33082235.002	edit_other_33082235.002e	wikipedia	entailment				
entailment					"Laboratory magnetometers"" are used to measure the magnetic field of materials placed within them and are typically stationary. """	Magnetometers are typically stationary. 	edit_other_01637702.003	edit_other_01637702.003e	wikipedia	entailment				
neutral					On 24 May 1941, the German battleship and the heavy cruiser sank the British battlecruiser and damaged the accompanying battleship , beginning a three-day hunt that would involve nearly a hundred ships.	The ships were hunting the German battleship in the Atlantic Ocean	edit_other_27968848.000	edit_other_27968848.000n	wikipedia	neutral				
neutral					The bridge over the Alconbury Brook named Nun's Bridge is said also to be haunted, by one of the nuns who once lived at the old convent that is now Hinchingbrooke House.	Nun's bridge, believed to be haunted, is still visited by nuns. 	edit_other_03812333.001	edit_other_03812333.001n	wikipedia	neutral				
entailment					He and Lucien Cujean placed 13th in the 49er event at the 2016 Summer Olympics.	He represented at the 2016 Summer Olympics. 	edit_other_55414616.001	edit_other_55414616.001e	wikipedia	entailment				
entailment					"In the months before his death in 2005, Courson wrote a 5,000-word letter expressing disappointment that more players weren't open about their steroid use and saying the league's enormous popularity relies on a ""myth"" of its players as drug-free heroes. """	Courson wrote a letter expressing sadness that more players weren't open about steroid use. 	edit_other_14371506.000	edit_other_14371506.000e	wikipedia	entailment				
contradiction					Once coach Bobby Campbell departed Loftus Road for Arsenal, Jago allowed Venables to supervise the club's training sessions.	The club sacked coach Bobby Campbell in favor of the new coach Venables.	edit_other_07042236.003	edit_other_07042236.003c	wikipedia	contradiction				
neutral					An ethnic Russian, Rakovsky was born on 1 January 1898 in the village of Plavna, Brakhlovskoy volost, Novozybkovsky Uyezd, Chernigov Governorate.	He was born at the same time as 5 other babies.	edit_other_60592895.000	edit_other_60592895.000n	wikipedia	neutral				
entailment					The Vermont Organization of Koha Automated Libraries (VOKAL) is an organization of libraries in the U.S. State of Vermont.	The VOKAL is an organization of libraries in Vermont. 	edit_other_51591145.000	edit_other_51591145.000e	wikipedia	entailment				
contradiction					Following his conversion, Islam abandoned his musical career for nearly three decades.	His conversion to Islam is irrelevant to his musical career.	edit_other_01585904.000	edit_other_01585904.000c	wikipedia	contradiction				
entailment					The plinth of these crosses represents lotus petals and lotus flowers and has a square base.	lotus petals and flowers are represented in the plinths.	edit_other_27765290.001	edit_other_27765290.001e	wikipedia	entailment				
contradiction					"USS ""Hugh L. Scott"" (AP-43) sunk after being torpedoed by German submarine U-130 off Fedala, Morocco, 12 November 1942."	"A Japanese submarine torpedoed the USS ""Hugh L. Scott"" in November 1942."	edit_other_50092857.000	edit_other_50092857.000c	wikipedia	contradiction				
contradiction					When Tyrion Lannister demands a trial by combat, the accuser Cersei Lannister chooses Gregor as her champion.	Gregor is rejected by Cersei for the trial by combat demanded by Tyrion.	edit_other_09275198.003	edit_other_09275198.003c	wikipedia	contradiction				
neutral					"As mentioned in ""Curtain"" and ""The Clocks"", he is fond of classical music, particularly Mozart and Bach."	He also likes Chopin among the classic musicians.	edit_other_00013972.000	edit_other_00013972.000n	wikipedia	neutral				
neutral					Popp lobbied hard to manufacture, by license, the 12-cylinder Austro-Daimler aircraft engine.	Popp's 12-cylinder Austro-Daimler aircraft engine saved the business.	edit_other_26273381.002	edit_other_26273381.002n	wikipedia	neutral				
entailment					MD was founded by a group of scholars around the editor Gian Biagio Conte in Pisa in 1978.	MD was founded by a group around the editor Gian Biagio Conte	edit_other_36646245.000	edit_other_36646245.000e	wikipedia	entailment				
contradiction					With independence, in 1822, the former captaincies became provinces of the Empire of Brazil.	After independence they continued to be disputed between the Empire of Brazil and the Republic of Paraguay.	edit_other_03609865.000	edit_other_03609865.000c	wikipedia	contradiction				
neutral					In 2003, she played with the National Youth Orchestra of Canada.	She won awards from all over the world.	edit_other_39581662.003	edit_other_39581662.003n	wikipedia	neutral				
entailment					George Shaw Wheeler died age 90 on October 18, 1997, in Prague.	Wheeler died at the age of 90 in Prague. 	edit_other_60096716.000	edit_other_60096716.000e	wikipedia	entailment				
neutral					The audience was surprised to see her with the absence of the baby bump.	The audience just loved her performance. 	edit_other_45279479.004	edit_other_45279479.004n	wikipedia	neutral				
neutral					"Near the center of the square is an artificial hill known as the pitcher's mound, atop which is a white rubber slab known as the pitcher's plate, colloquially the ""rubber."""	Near the center of the square is also the pitcher's robber, which measures 6 inches.	edit_other_07890303.000	edit_other_07890303.000n	wikipedia	neutral				
contradiction					The school employed 40 teachers, yielding a student–teacher ratio of 13:1.	There were thirteen students for every thirteen teachers	edit_other_36680537.002	edit_other_36680537.002c	wikipedia	contradiction				
entailment					During the 2008–09 campaign, also, he was one of the most important elements for the reserves as they eventually achieved a first-ever promotion to division two.	He was one of the main elements for the reserves during the 2008–09 campaign	edit_other_22290946.001	edit_other_22290946.001e	wikipedia	entailment				
neutral					Michigan State completed the regular season at 24–7 and ranked 11th in the country.	Michigan State Spartans ended up in 11th place	edit_other_34648057.006	edit_other_34648057.006n	wikipedia	neutral				
neutral					"AFTAH was formed as a part-time enterprise in 1996 to oppose the ""radical homosexual agenda."""	"AFTAH was founded in Chicago to prevent the ""radical homosexual agenda."""	edit_other_43072949.000	edit_other_43072949.000n	wikipedia	neutral				
entailment					Nearby they laid siege to them at Dickleburgh and Norwich.	They laid siege to the nearby Dickleburgh and Norwich. 	edit_other_48639247.003	edit_other_48639247.003e	wikipedia	entailment				
neutral					The gig was Paevey's first series regular role.	She reprised this role for the second series.	edit_other_49376672.007	edit_other_49376672.007n	wikipedia	neutral				
entailment					The three primary members were Jacob Ciocci, Jessica Ciocci, and Ben Jones, but additionally included many others such as Paul Bright, David Wightman, Sonja Radovancevic, Extreme Animals, and others.	Jacob Ciocci was one of the primary members.	edit_other_18329477.000	edit_other_18329477.000e	wikipedia	entailment				
entailment					After leaving the CDC, he became Assistant Surgeon General of the Public Health Service and Associate Chief for Program in the Bureau of State Services.	He retired from the CDC in 1980 and went on to become both the Associate Chief for Program in the Bureau of State Services and the Assistant Surgeon General of the Public Health Service, consecutively.	edit_other_60932916.000	edit_other_60932916.000e	wikipedia	entailment				
entailment					Nickell exposed further fraud on the part of mediums at Camp Chesterfield.	Mediums at Camp Chesterfield were exposed as frauds.	edit_other_33440224.001	edit_other_33440224.001e	wikipedia	entailment				
contradiction					Sullivan Barracks, Taylor Barracks, and Funari Barracks, Benjamin Franklin Village housing and the military shopping area were all located within walking distance of one another.	All of the barracks were located at walking distance of the civilian shopping area	edit_other_26165758.001	edit_other_26165758.001c	wikipedia	contradiction				
contradiction					The average household size was 2.41 and the average family size was 2.99.	The average family size was just over three people.	edit_other_02426122.002	edit_other_02426122.002c	wikipedia	contradiction				
neutral					The United States and Kazakhstan will continue to work closely together to support stability, peace, and prosperity in Afghanistan and the region.	Kazakhstan partnered with the USA for stability in the region at the end of the war. 	edit_other_22287312.003	edit_other_22287312.003n	wikipedia	neutral				
neutral					Framo's lightweight and affordable motorized freight trikes were popular with craftsmen and tradesmen.	The motorized freight trikes were used by many industries. 	edit_other_35325148.003	edit_other_35325148.003n	wikipedia	neutral				
neutral					"A retrospective of his work, titled ""Prince of Broadway"", presented by Umeda Arts Theater, premiered in Tokyo in October 2015."	In 2014 he finished two different works of art that were quickly presented in various theaters.	edit_other_04447651.000	edit_other_04447651.000n	wikipedia	neutral				
entailment					Stanfield and Chris trap Joe in his home, and Chris murders Joe while Stanfield watches.	It was only after both Stanfield and Chris were able to trap Joe in his house that Joe was killed by Chris's hand.	edit_other_25171417.004	edit_other_25171417.004e	wikipedia	entailment				
contradiction					The main difference between the two designs is that the Hay-type gaol is single-storey and the cells larger than the two-storey Braidwood-type gaol.	The Hay-type gaol is primarily identical to the Braidwood-type gaol in the number of story's it possesses.	edit_other_19561036.003	edit_other_19561036.003c	wikipedia	contradiction				
contradiction					Cristina found Bailey and Webber they both had to say goodbye to Yang, but not before Shane got a word in.	Cristina lost Bailey and Webber on the way to say hello to Yang. 	edit_other_52080447.003	edit_other_52080447.003c	wikipedia	contradiction				
neutral					They have composed music for many Hindi movies such as PK, Agneepath, Singham, Brothers & Marathi movies like Sairat, Natrang, Lai Bhari, Fandry.	Since then he has apppeared in multiple Hindi movies.	edit_other_37409554.005	edit_other_37409554.005n	wikipedia	neutral				
entailment					Swale is a local government district with borough status in Kent, England and is bounded by Medway to the west, Canterbury to the east, Ashford to the south and Maidstone to the south west.	Swale is a local government district with borough status in Kent, England, it has Ashford to the south of it.	edit_other_05354764.000	edit_other_05354764.000e	wikipedia	entailment				
entailment					On October 12, 2018, it was announced that Yoseob would enlist in January 2019.	In 2018, it was announced that on January 2019, Yoseob would enlist	edit_other_36305863.000	edit_other_36305863.000e	wikipedia	entailment				
entailment					Two players can also play on the same computer (Split screen).	One to four players can play on a single computer and if you want it to be regular split screen you can play with two players.	edit_other_06875499.001	edit_other_06875499.001e	wikipedia	entailment				
neutral					"In 1818 Dingiswayo attacked and looted the amaNgwana clan who, to replenish their losses of cattle, attacked the ""amaHlubi""."	"The amaNgwana clan attacked the ""amaHlubi"" and stole over a hundred head of cattle."	edit_other_42203578.000	edit_other_42203578.000n	wikipedia	neutral				
entailment					"Green Lake Park was visited during ""The Amazing Race 18"" when the park was featured as the pitstop of the 5th leg."	Green Lake Park was featured in The Amazing Race 18. 	edit_other_23066272.000	edit_other_23066272.000e	wikipedia	entailment				
contradiction					"The authors were chosen for their ""literary achievement or promise"" and the reward money of $165,000 each would support their continued writing."	Each of the other shortlisted authors receives £2,500 each.	edit_other_41887893.001	edit_other_41887893.001c	wikipedia	contradiction				
contradiction					He was placed in the heavyweight class, which included people under 105 kilograms in weight.	He competed in the heavyweight class, which had people between 105 and 120 kg.	edit_other_30068541.002	edit_other_30068541.002c	wikipedia	contradiction				
entailment					This park preserves the historical battlefield on which the American Revolutionary War's Battle of Monmouth was waged.	The battlefield for the Battle of Monmouth is preserved by a park.	edit_other_18127710.001	edit_other_18127710.001e	wikipedia	entailment				
neutral					Danbury is represented in the United States Congress by U.S. Rep. Jahana Hayes (D).	He is a Democrat from Rhode Island.	edit_other_02732315.002	edit_other_02732315.002n	wikipedia	neutral				
contradiction					Of all the stars orbiting the black hole, only these two have their orbital parameters and trajectories fully known in all three dimensions of space.	The orbital parameters are known for many of the stars orbiting the black hole.	edit_other_34479848.003	edit_other_34479848.003c	wikipedia	contradiction				
contradiction					Tiki Towers was conceived by designer Frank Boosman from the Republic of Fun before the Wii's 2006 release.	Tiki Towers was a stolen idea, taken by designer Frank Boosman	edit_other_32912796.000	edit_other_32912796.000c	wikipedia	contradiction				
entailment					The present area of the forest occupies a ridge of higher ground, the Epping Forest Ridge, set between the valleys of the Rivers Lea and Roding.	Between the valleys of the Rivers Lea and Roding, is where the Epping Forest Ridge can be found	edit_other_04778160.000	edit_other_04778160.000e	wikipedia	entailment				
neutral					"The process of creating a ""Deadgate"" is lost to mortals, although a ""Deadgate"" can be constructed in over a year's time with the aid of a powerful being from the lower plans who retains this knowledge."	Deadgate's are portals to the younger plans.	edit_other_15563670.008	edit_other_15563670.008n	wikipedia	neutral				
entailment					Because the river was maintained for drainage, some commercial traffic continued despite the railways, and tolls of £478 were collected on 11,690 tons in 1888.	£478 in tolls was collected because of the commercial traffic in 1888	edit_other_02739558.005	edit_other_02739558.005e	wikipedia	entailment				
entailment					He has also lectured on the historical cultural relations between Korea and Japan, and toured Japan with his students to promote such cultural awareness.	He traveled across Japan with his students	edit_other_09659415.002	edit_other_09659415.002e	wikipedia	entailment				
neutral					The Place Names of the Isle of Man, with Their Origin and History represents an amazing amount of intensive research, the wonder of which is considerably heightened when it is remembered that for many years the author was in delicate health.	The author of The Place Names of the Isle of Man, with Their Origin and History had pneumonia	edit_other_34346887.000	edit_other_34346887.000n	wikipedia	neutral				
contradiction					Significantly, slavery was not officially ended until the 1880s.	Slavery lasted up until the second half of the 18th century.	edit_other_05991446.006	edit_other_05991446.006c	wikipedia	contradiction				
neutral					James Laver (1899–1975) was a writer and art critic and a keeper at the Victoria and Albert Museum.	James Laver became an art critic before becoming a writer. 	edit_other_51664207.001	edit_other_51664207.001n	wikipedia	neutral				
neutral					"It is an adaptation of Dion Boucicault's ""The Octoroon"", which premiered in 1859."	"The adaptation of ""The Octoroon"", premiering in 1859, was performed in the Winter garden theater, New York City. "	edit_other_54363781.001	edit_other_54363781.001n	wikipedia	neutral				
neutral					In terms of Aristotle's theory of four causes, the word natural is applied both to the innate potential of matter cause and the forms which the matter tends to become naturally.	Aristotle came up with the theory of four causes in 500 B.C	edit_other_19125241.006	edit_other_19125241.006n	wikipedia	neutral				
contradiction					In early 2011 Janne Perttula rejoined UltraNoir, leading the group working on its second album UltraNoia that was released in September 2013.	"Janne Perttula rejoined UltraNoir in 2001 for their first and only studio album titled, ""UltraNoia"" that was completed and released in September of 2003."	edit_other_21336476.000	edit_other_21336476.000c	wikipedia	contradiction				
neutral					The record was conceived as a tribute to late Magnolia Electric Co. bass guitarist Evan Farrell.	The record took the band 7 months to make.	edit_other_35341244.002	edit_other_35341244.002n	wikipedia	neutral				
entailment					The party won 3 seats in the Kurdistan National Assembly at the 2009 election, making them the leading Turkmen political force in that body.	In the 2009 election, the political party won 3 seats in the Kurdistan National Assembly	edit_other_35107279.004	edit_other_35107279.004e	wikipedia	entailment				
contradiction					But, as the second act unfolds, some of the verismo aspects begin to become paramount, especially in the musical writing of the first duet between Sly and Dolly.	Sly and Dolly are still active in musicals.	edit_other_15674245.004	edit_other_15674245.004c	wikipedia	contradiction				
entailment					Chilesaurus is an extinct genus of herbivorous dinosaur.	Chilesaurus was a herbivorous dinosaur.	edit_other_52066511.000	edit_other_52066511.000e	wikipedia	entailment				
entailment					A player who wins the lead must lead with a card of the suit that was previously led if possible, and must play an unbeatable card of that suit if possible.	When a player wins the lead, they are required to lead with a card matching the suit that was previously led whenever possible. 	edit_other_41401081.001	edit_other_41401081.001e	wikipedia	entailment				
contradiction					Yourdon gave examples of how non-American—specifically Indian and Japanese—companies were making use of these technologies to produce high-quality software.	Yourdon refused to give examples of how non-American were making use of these technologies to produce high-quality software.	edit_other_20660864.004	edit_other_20660864.004c	wikipedia	contradiction				
contradiction					Duckworth, a vicar's son, achieved much in a naval career that began at the age of 11.	A vicar's son, Duckworth achieves less in an air force career.	edit_other_09843465.001	edit_other_09843465.001c	wikipedia	contradiction				
entailment					She sang and danced at The Sands and The Sahara in Las Vegas in 1953, The Coconut Grove in Los Angeles in 1954, and again at The Sahara in 1957, but she never felt entirely comfortable in the smoky atmosphere.	She complained that the atmosphere of The Sahara had a smoky atmosphere.	edit_other_05687909.001	edit_other_05687909.001e	wikipedia	entailment				
contradiction					The 845th Squadron returned to Bradley Field Connecticut at the end of December 1944, where most returning personnel were reassigned to other units while the squadron moved to Lincoln Army Air Field, Nebraska.	The 845th Squadron returned to Connecticut at the start of 1944.	edit_other_38952387.000	edit_other_38952387.000c	wikipedia	contradiction				
contradiction					"The way in which Hemingway appreciated boxing is made ever more vivid through the way he characterised Christ as a gallant boxer in ""Today is Friday""."	Hemingway hated the sport of boxing	edit_other_59606857.003	edit_other_59606857.003c	wikipedia	contradiction				
neutral					He had long declared himself 'for a king and a free parliament,' though expecting to lose his preferment at the Restoration.	"He declared himself ""for a king and free parliament"" in 1741"	edit_other_34284310.001	edit_other_34284310.001n	wikipedia	neutral				
entailment					the younger grades(K-3) have most subjects with their class teacher.	Most of the subjects taught to K-3 students come from their class teacher	edit_other_33128873.001	edit_other_33128873.001e	wikipedia	entailment				
contradiction					"In 2003 Epoch of Unlight recorded a cover of Kreator's 'Betrayer' and At the Gates' ‘Raped by the Light of Christ’ for a split 7"" single with Goatwhore through Bloated Goat Records."	In 2003 Epoch of Unlight refused to record a cover of Kreator's 'Betrayer'.	edit_other_16183652.000	edit_other_16183652.000c	wikipedia	contradiction				
entailment					The priestess nevertheless declared that the dynasty of Gyges would fall in the fifth generation.	The priestess believed the Gyges would fall in the 5th gen.	edit_other_01582057.002	edit_other_01582057.002e	wikipedia	entailment				
contradiction					Sawyer continued looking for a ride; however, he was unable to find one due to the trend of teams wanting young drivers with sponsorship money.	It was easy for him find a ride.	edit_other_14382187.006	edit_other_14382187.006c	wikipedia	contradiction				
entailment					"Dahl denies that prejudice was his motivation for the event. """	Dahl denies that prejudice was his reason behind the event.	edit_other_04275386.000	edit_other_04275386.000e	wikipedia	entailment				
entailment					The Maori population of the Dominion (not included above), according to the result of a separate census taken in April 1911, amounted to 49,844.	The Maori population was 49884 in the Dominion as of the census in 1911.	edit_other_56747513.000	edit_other_56747513.000e	wikipedia	entailment				
neutral					Unlike most racehorses, Millenary began his career in Listed races, finishing third in the Washington Singer Stakes and fifth in the Haynes, Hanson and Clark Conditions Stakes in 1999.	Throughout his career Millenary won nearly 400 races after starting a career in less than first place at the Haynes, Hanson and Clark Conditions Stakes in 1999 and another place in the Washington Singer Stakes.	edit_other_42388815.000	edit_other_42388815.000n	wikipedia	neutral				
neutral					In 1925 Philby claimed Ibn Saud had brought unprecedented order into Arabia.	Ibn Saud was 15 at the time.	edit_other_04033808.001	edit_other_04033808.001n	wikipedia	neutral				
contradiction					This makes her the longest-serving mayor since Jack Harvard.	Jack Harvard was the shortest serving mayor before her	edit_other_19023851.004	edit_other_19023851.004c	wikipedia	contradiction				
