gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
entailment					She appeared as a roundtable regular on the hit E!	She appeared continuously on the hit E!	edit_premise_36173538.001	edit_premise_36173538.001e	wikipedia	entailment				
neutral					"This time Almeida added that he had in good faith bought ""Arrogant Barcelonés"" after the legal conviction in the Prize Court of Isla Margarita, Venezuela."	"Almeida purchased ""Arrogant Barcelonés"" in 1992."	edit_premise_47988393.000	edit_premise_47988393.000n	wikipedia	neutral				
entailment					He captained the Marine Corps Rifle and Pistol Team Squad, for the year of 1928, while detached to temporary duty at Quantico, and also headed the 1930 squad.	He was the captain of the Marine Corps Rifle and Pistol Team Squad in 1928	edit_premise_07120464.003	edit_premise_07120464.003e	wikipedia	entailment				
entailment					"The cooperatives will allow participation of water users in decision making regarding water tariffs and investment, under the principle of ""one water meter equals one vote""."	The cooperatives will permit involvement of water users in decision making regarding water tariffs and investment.	edit_premise_46909478.002	edit_premise_46909478.002e	wikipedia	entailment				
contradiction					The Department of Education subsidised the school through payment of ten teachers' salaries.	Twelve teacher's salaries were utilized as the method in which the school's payments were subsidized by The Department of Education.	edit_premise_46450662.003	edit_premise_46450662.003c	wikipedia	contradiction				
entailment					In 1897, the railway changed to Detroit and Lima Northern Railway Company (D&LN), which subsequently became the Detroit, Toledo, and Ironton Railroad in 1905.	 in 1905 the Detroit and Lima Northern Railway Company (D&LN) became the Detroit, Toledo, and Ironton Railroad	edit_premise_19291456.003	edit_premise_19291456.003e	wikipedia	entailment				
neutral					The song won the Grammy Award for Song of the Year at the 2013 Grammy Awards, where it was also a nominee for Record of the Year and Best Pop Duo/Group Performance.	The song won a grammy for Song of the Year in 2013 and was also nominated for Record of the Year, which it won the following year. 	edit_premise_37976141.000	edit_premise_37976141.000n	wikipedia	neutral				
neutral					He was a keen radical, active for the repeal of the corn laws, on behalf of which he drew up the first petition sent from Scotland.	He was a keen radical for 10 years, active for the repeal of the corn laws, on behalf of which he drew up the first petition sent from Scotland.	edit_premise_39573390.002	edit_premise_39573390.002n	wikipedia	neutral				
neutral					"Another possible inspiration for The Shadow is the French character Judex; the first episode of the original ""Judex"" film serial was released in the United States as ""The Mysterious Shadow"", and Judex's costume is rather similar to The Shadow's."	It's possible that The Shadow got inspired by Judex, but another theory mentions Dracula as his model	edit_premise_02100533.003	edit_premise_02100533.003n	wikipedia	neutral				
neutral					In northwest Vietnam, finger millet is used as a medicine for women at childbirth.	Finger millet is used as a very popular medicine in Vietnam	edit_premise_00942725.000	edit_premise_00942725.000n	wikipedia	neutral				
neutral					"Sedlečko u Soběslavě is a village and municipality (""obec"") in Tábor District in the South Bohemian Region of the Czech Republic."	Sedlečko u Soběslavě is a small village with over 200 people in the South Bohemian Region of the Czech Republic	edit_premise_35718615.000	edit_premise_35718615.000n	wikipedia	neutral				
neutral					Location shooting took place in Sonora, California.	Over half of the film was shot on location in Sonora.	edit_premise_01350053.001	edit_premise_01350053.001n	wikipedia	neutral				
neutral					Born in Philadelphia, he is the Morton and Gladys Pickman Professor of Structural Biology at the Weizmann Institute of Science in Rehovot and the director of the Israel Structural Proteomics Center there.	Born in Philadelphia, he is the youngest Morton and Gladys Pickman Professor of Structural Biology at the Weizmann Institute of Science in Rehovot and the director of the Israel Structural Proteomics Center there.	edit_premise_15299068.001	edit_premise_15299068.001n	wikipedia	neutral				
entailment					Rebul plays football in the MAIS league.	Rebul is a football player of the MAIS league.	edit_premise_58195529.000	edit_premise_58195529.000e	wikipedia	entailment				
entailment					The Middle Park Stakes winner Benevente started favourite ahead of My Dear whereas Ferry, ridden by Brownie Carslake, started a 50/1 outsider.	Brownie Carslake was the jockey riding Ferry in the race.	edit_premise_58753310.001	edit_premise_58753310.001e	wikipedia	entailment				
entailment					Though the song still is best known as an instrumental, Allen's later lyrics occasionally are performed.	The original version of the song is instrumental only.	edit_premise_02660884.001	edit_premise_02660884.001e	wikipedia	entailment				
neutral					On November 12, 2015, Chicago Alderman Howard Brookins Jr. was reported to be circulating petitions to run for Congress, leading to speculation that Rush might retire.	On November 12, Chicago Alderman Howard Brookins Jr. was reported to be circulating petitions to run for Congress, leading to speculation that Rush might retire.	edit_premise_51322124.000	edit_premise_51322124.000n	wikipedia	neutral				
contradiction					The first season started initially with a 7-on-7 format utilizing 3 offensive linemen on offense.	The 7-on-7 format is how they started their final season and the offensive line consisted of three linemen.	edit_premise_51495654.003	edit_premise_51495654.003c	wikipedia	contradiction				
contradiction					The religious life of Bhunjia is very simple.	Bhunjia has a very complex religious life	edit_premise_31998570.003	edit_premise_31998570.003c	wikipedia	contradiction				
contradiction					Humans in Western countries have lost their grip on reality: “But the world is also deranged … The looniness ….	Animals in the Eastern side of the world have lost its control	edit_premise_08344381.001	edit_premise_08344381.001c	wikipedia	contradiction				
contradiction					In terms of historical implementations, regexes were originally written to use ASCII characters as their token set though regex libraries have supported numerous other character sets.	Initially, ASCII were written to use regexes characters as their token set	edit_premise_00643029.001	edit_premise_00643029.001c	wikipedia	contradiction				
neutral					He is the father of biblical scholar Menahem Kister.	The student Menahem Kister's biblical father is he.	edit_premise_55224387.000	edit_premise_55224387.000n	wikipedia	neutral				
entailment					Their plans were based around a mistaken assessment that there were only 30,000 Allied personnel on the island, of whom only 20,000 were combat troops with the remainder aircraft ground crews; the American combat strength was actually over 60,000.	Their plans were based around a mistaken assessment that there were only 30,000 Allied personnel; the American combat strength was actually over 60,000.	edit_premise_44932907.001	edit_premise_44932907.001e	wikipedia	entailment				
contradiction					A number of light aftershocks succeeded the main event, of which the strongest measured a magnitude of 4.1 (ML).	The earthquake was followed by several strong aftershocks	edit_premise_41556239.003	edit_premise_41556239.003c	wikipedia	contradiction				
contradiction					Georgiou I Square () is the central square of Patras, Greece.	The central square of Atenas, Greece is Andreui I Square	edit_premise_25279524.000	edit_premise_25279524.000c	wikipedia	contradiction				
contradiction					It seems that these rituals were dormant in Greece, and they were reinforced when the Greeks migrated to Anatolia.	The Greeks had no rituals.	"edit_premise_"">072519s058"	edit_premise_072519s058c	wikipedia	contradiction				
contradiction					With 191 full-time faculty members (as of fall 2009), the college offers Associate of Arts and Associate of Science degrees in 69 academic programs, as well as credentials in 82 certificate programs.	The college has over 191 part time faculty members	edit_premise_09787753.000	edit_premise_09787753.000c	wikipedia	contradiction				
neutral					The Federal Office for the Protection of the Constitution had mistaken him for a Russian spy and asked US colleagues to help uncover him.	The Federal Office for the Protection of the Constitution had mistaken him for a Russian female spy.	edit_premise_50619141.000	edit_premise_50619141.000n	wikipedia	neutral				
neutral					There are two places in Sweden with the name Häggvik ():	There is a village in Sweden called Häggvik.	edit_premise_31124873.000	edit_premise_31124873.000n	wikipedia	neutral				
neutral					In Spray It, teams had to go to a skate park located in a warehouse where they had to finish half of a graffiti painting using a photograph as reference.	In Spray It, 15 teams had to go to a skate park located in a warehouse where they had to finish half of a graffiti painting using a photograph as reference.	edit_premise_45772048.005	edit_premise_45772048.005n	wikipedia	neutral				
neutral					A typical, really pretty California girl, all long blonde hair and blue eyes and skinny tan limbs.	She was a typical girl from California, blue eyed and blonde haired, and she was really into fashion	edit_premise_21806898.001	edit_premise_21806898.001n	wikipedia	neutral				
entailment					In 1870 he was appointed a conveyancing counsel of the court of chancery.	In after the 1860s, for the court of chancery, he was appointed a conveyancing counsel.	edit_premise_42405871.007	edit_premise_42405871.007e	wikipedia	entailment				
contradiction					The key is a secret (ideally known only to the communicants), usually a short string of characters, which is needed to decrypt the ciphertext.	The key is public and is usually a short string of characters which is unnecessary to decrypt the ciphertext.	edit_premise_31323482.004	edit_premise_31323482.004c	wikipedia	contradiction				
contradiction					The long and narrow shape of the nest also provides protection from predators.	The shape of the nest prevents protection from predators.	edit_premise_50563661.012	edit_premise_50563661.012c	wikipedia	contradiction				
neutral					For the 2013 season he signed for Brazilian champion Fluminense.	He played with Brazilian champion Fluminense for three seasons.	edit_premise_40107239.003	edit_premise_40107239.003n	wikipedia	neutral				
entailment					A fitting tribute to its namesake, St Hilda, who is believed to have run the first co-educational abbey in the English town now known as Whitby, in the years around 663AD.	Around 663AD, St Hilda is believed to have run the first co-educational abbey in Whitby	edit_premise_18362343.001	edit_premise_18362343.001e	wikipedia	entailment				
entailment					There are currently three Levels of SBML defined.	SBML currently has 3 levels defined	edit_premise_16870365.000	edit_premise_16870365.000e	wikipedia	entailment				
entailment					In late 2008 and 2009 fiscal stimulus packages were widely launched across the world, with packages in G20 countries averaging at about 2% of GDP, with a ratio of public spending to tax cuts of about 2:1.	Fiscal stimulus packages launched in G20 countries in 2008-2009 averaged at about 2% of GDP.	edit_premise_33152884.001	edit_premise_33152884.001e	wikipedia	entailment				
contradiction					After Saturn left, Kronus began teaming with various wrestlers, including former enemy New Jack to form The Gangstanators but never achieved the same success as he did together with Saturn.	Saturn teamed up with New Jack and other wrestlers after Kronus	edit_premise_11739076.000	edit_premise_11739076.000c	wikipedia	contradiction				
entailment					"The term philtre is also used, often specifically for a love potion, ""supposed to be capable of exciting sexual attraction or love""."	The term philtre is commonly used to refer to a love potion. 	edit_premise_03825532.001	edit_premise_03825532.001e	wikipedia	entailment				
entailment					Robert N Anderson (December 25, 1843 – June 20, 1900) was a Union Navy sailor in the American Civil War and a recipient of the United States military's highest decoration, the Medal of Honor.	The Medal of Honor was awarded to Robert Anderson, a Union Navy sailor in the Civil War.	edit_premise_38149835.000	edit_premise_38149835.000e	wikipedia	entailment				
contradiction					Mido eventually signed for Roma on the final day of the 2004 summer transfer window, for a fee of €6 million, signing a five-year contract.	Mido signed for Roma on the final day of the 2014 transfer window, for a fee, signing a five-year contract.	edit_premise_09890563.000	edit_premise_09890563.000c	wikipedia	contradiction				
neutral					HM Treasury injected £37 billion ($64 billion, €47 billion, equivalent to £617 per citizen of the UK) of new capital into Royal Bank of Scotland Group plc, Lloyds TSB and HBOS plc, to avert financial sector collapse.	HM Treasury injected £37 billion of new capital both in order to avoid collapse and to stimulate the economy. 	edit_premise_04247077.000	edit_premise_04247077.000n	wikipedia	neutral				
contradiction					The campaign used nonviolent but intentionally confrontational tactics, developed in part by Rev. Wyatt Tee Walker.	The campaign used violent and intentionally confrontational tactics, developed in part by Rev. Wyatt Tee Walker.	edit_premise_00497158.001	edit_premise_00497158.001c	wikipedia	contradiction				
neutral					"In the exhibition, ""she was after 'striking voices'"" she couldn't let go of, ""'paths of encounters and building poetic structures... images that go beyond images themselves.""'"	"In the 90-minute exhibition, ""she was after 'striking voices'"" she couldn't let go of, ""'paths of encounters and building poetic structures... images that go beyond images themselves.""'"	edit_premise_28551843.001	edit_premise_28551843.001n	wikipedia	neutral				
neutral					After leaving Canterbury, Filiga had stints with North Sydney and Cronulla's NSW Cup sides.	Filiga played for North Sydney and Cronulla's NSW Cup sides after leaving Canterbury in 2005	edit_premise_59850550.000	edit_premise_59850550.000n	wikipedia	neutral				
neutral					She became an Associate Professor of Physics in 2012.	She became an Associate Professor of Physics in 2012 and continues to hold the position today.	edit_premise_60309735.007	edit_premise_60309735.007n	wikipedia	neutral				
neutral					"Rather, the voter chooses between electing the incumbent judge to a further term in office (i.e. voting in favor of ""retention"") or voting against."	The incumbent judge can be elected to a term or the some may choose to be against him.	edit_premise_21245153.001	edit_premise_21245153.001n	wikipedia	neutral				
entailment					"In the Hearth Money Rolls of 1662 there was one person paying the Hearth Tax in- ""Cartmore- Mahon O'Logan""."	"There was a single person paying the Hearth Tax in- ""Cartmore- Mahon O'Logan"" in the Hearth Money Rolls of 1662 "	edit_premise_54365471.000	edit_premise_54365471.000e	wikipedia	entailment				
entailment					Forum hosted 75 events including ambassadors and foreign delegations from 22 countries, Russian and foreign ministers, Russian innovators from 26 districts of the Russian Federation, and 28 governors of the constituent entities of Russia.	Forum hosted many events that included ambassadors and delegations, many from Russia. 	edit_premise_45758564.001	edit_premise_45758564.001e	wikipedia	entailment				
contradiction					Construction of homes mostly occurred during 1971 and 1972, and new bus services to Holder commenced in September 1971.	Most home construction took place during the late 1970s.	edit_premise_10181230.001	edit_premise_10181230.001c	wikipedia	contradiction				
contradiction					Murphy usually played first base and made history in 1922 as the first female player to play against major league players.	Murphy was the last female player to ever play against major league players in 1922	edit_premise_54503317.000	edit_premise_54503317.000c	wikipedia	contradiction				
contradiction					"It has been described as a ""riveting, authoritative account of the government blunders, mendacity and arrogance"" that caused the crisis."	"The crisis was averted by ""riveting, authoritative account of the government blunders, mendacity and arrogance""."	edit_premise_53718893.001	edit_premise_53718893.001c	wikipedia	contradiction				
entailment					The mosque is named after early Arab general Khalid ibn al-Walid, whose tomb is located within the building.	The tomb of Khalid ibn al-Walid is located within the mosque	edit_premise_01570549.005	edit_premise_01570549.005e	wikipedia	entailment				
entailment					Studies from mice, which express 98% α-tropomyosin, have shown that α-tropomyosin can be phosphorylated at Serine-283, which is one amino acid away from the C-terminus.	Studies have shown that α-tropomyosin can be phosphorylated at Serine-283	edit_premise_27993874.000	edit_premise_27993874.000e	wikipedia	entailment				
contradiction					After her short stint in music she went on to try acting but soon put that aside as well.	She lacked the skill to fully pursue a career in acting or in singing.	edit_premise_58773793.004	edit_premise_58773793.004c	wikipedia	contradiction				
neutral					When the building had its Rock N Roll theme, the display of rock and roll memorabilia focused mainly on Elvis Presley in an exhibit in a separate structure on the same lot.	When the building had its Rock N Roll theme, the display of rock and roll memorabilia focused mainly on Elvis Presley in an exhibit in a separate structure on the same lot, and the other displays were that of rock stars from previous decades. 	edit_premise_22526525.000	edit_premise_22526525.000n	wikipedia	neutral				
contradiction					Wøtan, whose name is apparently a pun on the Nordic god Wotan, is the shepherd's dog.	The shepherd's name is Wøtan	edit_premise_09505802.000	edit_premise_09505802.000c	wikipedia	contradiction				
neutral					There is also a milder form of X-linked congenital Swiss-type agammaglobunemia referred to as Bruton-Gitlin syndrome.	There is also a milder form of X-linked congenital Swiss-type agammaglobunemia that may be deadly.	edit_premise_25148104.000	edit_premise_25148104.000n	wikipedia	neutral				
neutral					The creek begins at the paddy fields at Altinho hill at Taleigao, Caranzalem, and the Nagahali hills of Dona Paula.	You can see the ocean from Altinho hill at Taleigao, Caranzalem.	edit_premise_30827268.001	edit_premise_30827268.001n	wikipedia	neutral				
entailment					"He was also sole illustrator of Twain's ""Sketches, New and Old"" and primary illustrator of ""Roughing It"" and ""The Innocents Abroad""."	"He was also the only illustrator of Twain's ""Sketches, New and Old"" and primary for the works of ""Roughing It"" and ""The Innocents Abroad""."	edit_premise_54485115.002	edit_premise_54485115.002e	wikipedia	entailment				
contradiction					After many years of stagnation, a change in the leadership placed the port on a steady growth path, recording a 40% increase in shipping traffic .	The new leadership brought a 20% increase in drug traffic to the port.	edit_premise_01246185.001	edit_premise_01246185.001c	wikipedia	contradiction				
entailment					On September 16, Ryan Braun hit his 30th home run of the season.	By September 16, Ryan Braun hit 30 home runs in the season. 	edit_premise_39653395.000	edit_premise_39653395.000e	wikipedia	entailment				
contradiction					Four climbers died at an altitude around 5600m; the remaining two managed to retreat in deteriorating conditions, but died by exhaustion just after finding their way to the Zongo Pass.	Seven climbers died at an altitude around 5600m.	edit_premise_11310791.003	edit_premise_11310791.003c	wikipedia	contradiction				
entailment					point out that more than half of somatic mutations identified in tumors occurred in a pre-neoplastic phase (in a field defect), during growth of apparently normal cells.	Over 50% of somatic mutations identified in tumors occurred in a pre-neoplastic phase 	edit_premise_23465010.004	edit_premise_23465010.004e	wikipedia	entailment				
contradiction					When a bird first returns to the colony, it dances with many partners, but after a number of years, the number of interactions drops, until one partner is chosen and a pair is formed.	When a bird first returns to the colony, it dances with 1 partner.	edit_premise_17715681.001	edit_premise_17715681.001c	wikipedia	contradiction				
neutral					Four climbers died at an altitude around 5600m; the remaining two managed to retreat in deteriorating conditions, but died by exhaustion just after finding their way to the Zongo Pass.	Four climbers died at an altitude around 5600m, from both exposure and starvation.	edit_premise_11310791.003	edit_premise_11310791.003n	wikipedia	neutral				
contradiction					As a 1938 report noted, rhododendrons and mountain laurel thickets also grew extremely densely in the watershed, through the vegetation became less dense at higher elevations, with only scrub oak forests on the ridgetops.	Scrub oak forests were the only thing on the ridgetops as vegetation becomes less and less dense as elevation rises, as reported in 1928.	edit_premise_17916001.003	edit_premise_17916001.003c	wikipedia	contradiction				
neutral					"She has said that she only feels nervous performing ""if I'm not sure what the audience thinks of me, like at award shows""."	"""If I'm not sure what the audience thinks of me, like at award shows"" is what she is quoted as saying is the main reason that she feel nervous when performing."	edit_premise_18307379.004	edit_premise_18307379.004n	wikipedia	neutral				
contradiction					It is on northernmost part of Province, which is highest altitude land on earth, part of higher Himalayas.	Its located on the lowest altitude land on earth	edit_premise_57196512.001	edit_premise_57196512.001c	wikipedia	contradiction				
neutral					"This is often due to a modifying expression, such as a prepositional phrase, the application of which is unclear. """	This is often due to a modifying expression, such as a prepositional phrase at the beginning of the sentence, the application of which is unclear. 	"edit_premise_"">072519s027"	edit_premise_072519s027n	wikipedia	neutral				
entailment					The median house price in Pelican Point is $637,500, which is significantly higher than the neighbouring urban suburbs of Eaton ($355,000), Australind ($389,000) and Glen Iris ($328,250).	The median house price in Pelican Point is $637,500.	edit_premise_20100956.002	edit_premise_20100956.002e	wikipedia	entailment				
entailment					With four victories and six poles, he ended the season as runner-up behind Davide Giugliano.	Davide Giugliano finished ahead of him at the end of the season. 	edit_premise_43674963.009	edit_premise_43674963.009e	wikipedia	entailment				
neutral					"The fresco was painted by Edgar Britton, described as ""One of Colorado's very important artists of the 20th century""."	The fresco by Edgar Britton was finished in the late 20th century.	edit_premise_22737002.005	edit_premise_22737002.005n	wikipedia	neutral				
entailment					Vatikiotis was born in Indianapolis on 30 July 1957.	Vatikiotis was born in Indianapolis in the Summer of 1957.	edit_premise_46775379.000	edit_premise_46775379.000e	wikipedia	entailment				
entailment					Over the next two years, the group concentrated on educating area youth groups and on increasing awareness of Aquademics' mission to community leaders.	The group focused on increasing the awareness of Aquademics' mission to leaders in the community and educating youth groups	edit_premise_38387641.002	edit_premise_38387641.002e	wikipedia	entailment				
contradiction					Agnes Hourigan wrote in the Irish Press: Leinster snatched victory from a grand Munster side after a thrilling game.	Agnes Hourigan wrote in the French Press: Leinster snatched victory from a grand Munster side after a thrilling game.	edit_premise_44129904.002	edit_premise_44129904.002c	wikipedia	contradiction				
contradiction					"In 1999, MTV Brasil invited the band to record the album ""MTV Unplugged""."	"In 1991, MTV Brasil invited the band to record the album ""MTV Unplugged""."	edit_premise_19189254.000	edit_premise_19189254.000c	wikipedia	contradiction				
neutral					Always Right As In We Are is Rory's 2004 One Eleven Records debut EP.	Always Right As In We Are is Rory's 2004 One Eleven Records debut EP and went on to be acclaimed	edit_premise_25606280.000	edit_premise_25606280.000n	wikipedia	neutral				
neutral					This theory is prevalent in less developed countries.	There is a prevalence of this theory in most of the less developed countries.	edit_premise_42787322.000	edit_premise_42787322.000n	wikipedia	neutral				
contradiction					It was written by Malcolm Marmorstein and is based on the novel by Alexander Key.	The short story it is based on was written by Alexander Key.	edit_premise_10624016.002	edit_premise_10624016.002c	wikipedia	contradiction				
entailment					At this time, the base-base interaction will be reduced, increasing the UV absorbance of DNA solution because many bases are in free form and do not form hydrogen bonds with complementary bases.	Increasing the UV absorbance of DNA reduces the base-base interaction.	edit_premise_19886220.005	edit_premise_19886220.005e	wikipedia	entailment				
entailment					It was published in March 2009 by Oxford University Press.	It was published by Oxford University Press in 2009.	edit_premise_37369457.001	edit_premise_37369457.001e	wikipedia	entailment				
contradiction					"The large lead drum is known variously as ""caja"", ""nsumbi"", or ""ngoma"" and is usually barrel shaped."	"The large lead drum is known variously as ""caja"", ""nsumbi"", or ""ngoma"" and is rarely barrel shaped."	edit_premise_34628952.000	edit_premise_34628952.000c	wikipedia	contradiction				
neutral					Muhammad ordered them to empty the water skins and give the prepared dough to the camels.	The received an order from the prophet Muhammad to empty the water skins and give the dough to the camels, and so they did it	edit_premise_09387761.003	edit_premise_09387761.003n	wikipedia	neutral				
contradiction					Many of Africa's contemporary titled women are members of the African Queens and Women Cultural Leaders Network, a voluntary organization.	The for-profit organization African Queens and Women Cultural Leaders Network is comprised by many of Africa's titled women	edit_premise_47427550.000	edit_premise_47427550.000c	wikipedia	contradiction				
entailment					In Falcao's first game for 2013, he played in the qualifying match against Bolivia.	The qualifying match for Bolivia was played in 2013 and was also the first game Falcao played.	edit_premise_21271135.000	edit_premise_21271135.000e	wikipedia	entailment				
contradiction					Bhutto addressed a farewell speech at the University of Munich, where he cited the importance of Pakistan and German relations.	In a speech at the University of Harvard, Bhutto talked about the importance of the Iran and German relations	edit_premise_04985445.008	edit_premise_04985445.008c	wikipedia	contradiction				
entailment					Efforts to change sexual orientation are unlikely to be successful and involve some risk of harm, contrary to the claims of SOCE practitioners and advocates.	Efforts to change sexual orientation are unlikely to work out and involve some risk of harm, contrary to the claims of SOCE practitioners and advocates.	edit_premise_00736417.000	edit_premise_00736417.000e	wikipedia	entailment				
entailment					Main Building is on the Vassar College campus in Poughkeepsie, New York.	Main Building is located on the Vassar College campus in Poughkeepsie, New York.	edit_premise_26787931.000	edit_premise_26787931.000e	wikipedia	entailment				
neutral					MacArthur's staff balked at the proposal, but on the other hand, there was little choice.	Half of MacArthur's staff walked out after the proposal.	edit_premise_13192091.001	edit_premise_13192091.001n	wikipedia	neutral				
entailment					"In June of that year a group of keen horse lovers, determined to maintain a base for their riding activities, negotiated a lease on the Lo Wu Camp and took over the administration of what is now known as ""Lo Wu Saddle Club""."	"A gaggle of horse lovers, determined to maintain a base for their activities, negotiated a lease on the Lo Wu Camp and now run what is known as ""Lo Wu Saddle Club""."	edit_premise_05531222.001	edit_premise_05531222.001e	wikipedia	entailment				
contradiction					All of The Shadowline Saga stories were set in a shared universe within the Marvel Comics Multiverse which was retroactively designated Earth-88194.	The shared universe where Shadowline Saga's  took place was retroactively called Jupiter-88194.	edit_premise_17218671.000	edit_premise_17218671.000c	wikipedia	contradiction				
contradiction					For instance, from 1899 the British politician Winston Churchill wrote under the name Winston S. Churchill to distinguish his writings from those of the American novelist of the same name, who was at the time much better known.	1999 the British politician Winston Churchill wrote under the name Winston S. Churchill to distinguish his writings from those of the American novelist of the same name, who was at the time much better known.	edit_premise_01059852.001	edit_premise_01059852.001c	wikipedia	contradiction				
entailment					Grants can provide an opportunity to supplement school funding without raising local taxes.	Grants can provide an opportunity to add to school funding without raising taxes.	edit_premise_36711087.002	edit_premise_36711087.002e	wikipedia	entailment				
contradiction					"We saw him December 2015 as ""Tony"" (Kathryn Bernardo's suitor) on Pangako Sa 'Yo (2015 TV series)."	"I saw him in October 2015 as ""Tony"" on Pangako Sa 'Yo."	edit_premise_44171735.007	edit_premise_44171735.007c	wikipedia	contradiction				
entailment					"Barshop is a hair removal guru, often described as the ""wax queen of New York,"" and is also a happy single mother of twins."	Barshop has two kids who are the same age.	edit_premise_49595121.001	edit_premise_49595121.001e	wikipedia	entailment				
neutral					The exhibition was set-up before the station opened as it had not been officially authorized by the city.	The exhibition was set-up before the station opened as it had not been authorized by the city, but achieved authorization later. 	edit_premise_57421233.002	edit_premise_57421233.002n	wikipedia	neutral				
neutral					In 2016, she was named a Distinguished Citizen by Alpha Gamma Delta.	Alpha Gamma Delta named her a regular ole Citizen in 2016.	edit_premise_41534298.002	edit_premise_41534298.002n	wikipedia	neutral				
contradiction					The album sold more than 20,000 copies and the band then started a major promotional tour in Croatia, Slovenia, Germany, Switzerland and Austria, as part of which held more than a hundred concerts and lasting for a year.	The band's promotional tour for the album included concerts in Japan.	edit_premise_12030611.002	edit_premise_12030611.002c	wikipedia	contradiction				
contradiction					"An alternative hypothesis relates the name of the city to its first magistrate, ""Miklus"" – ""Miklós"" / ""Kolos""."	Another popular folklore story, puts together the name of its city to Mike, Estonia	edit_premise_01829655.005	edit_premise_01829655.005c	wikipedia	contradiction				
entailment					"He said, """"will the Negro return from his error or persist in his stubbornness?"""""	The question of whether or not the Negro would persist with his stubbornness or return from error was presented by him.	edit_premise_49863684.013	edit_premise_49863684.013e	wikipedia	entailment				
contradiction					He assisted his family for a year then was offered a scholarship at a private school called The New Hampton School in New Hampshire where he repeated his junior year and completed his senior year of high school there while continuing to play baseball.	He helped his family for a year, and then went to a private college with a scholarship	edit_premise_10723078.005	edit_premise_10723078.005c	wikipedia	contradiction				
contradiction					This would make the amount of cash needed to move large amounts of value physically awkward and easier to detect.	This would make the amount of cash needed to move large amounts of value physically awkward and harder to detect.	edit_premise_55599560.001	edit_premise_55599560.001c	wikipedia	contradiction				
entailment					Floyd was also responsible for editing videos, but later assigned these duties to his wife, Carrie.	Carrie was assigned with the duty of editing the videos after Floyd assigned them to her.	edit_premise_42801917.002	edit_premise_42801917.002e	wikipedia	entailment				
entailment					"Electrification allowed individual machines to each be powered by a separate motor in what is called ""unit drive""."	"Electrification allowed individual machines to have ""unit drive""."	edit_premise_03047187.001	edit_premise_03047187.001e	wikipedia	entailment				
contradiction					In 1873 the Pekin duck was introduced to the United Kingdom.	The Pekin duck was introduced to the UK in 1860.	edit_premise_03997716.000	edit_premise_03997716.000c	wikipedia	contradiction				
contradiction					While the manga kept the traditional black and white artwork, it highlighted the scarlet 'A' in the text by colorizing only this image on pages.	The image of the scarlet 'A' remained black and white on pages in the manga.	edit_premise_04038572.001	edit_premise_04038572.001c	wikipedia	contradiction				
neutral					After 1965 it served as a work station and residence for Forest Service staff, including fire fighters.	The facility has been the work station and residence for Forest Service staff in Canada since 1965.	edit_premise_47007080.001	edit_premise_47007080.001n	wikipedia	neutral				
entailment					Whilst serving this time Chisti continued to be elected as Chairman of Executive Committee for 6 months.	Whilst serving this time Chisti remained to be elected as Chairman of Executive Committee for 6 months.	edit_premise_39065691.001	edit_premise_39065691.001e	wikipedia	entailment				
neutral					Araki, Yamashita and others claimed that what Kashii distributed was an earlier, unfinished draft of the proclamation.	Araki, Yamashita and others claimed that what Kashii distributed was an earlier, unfinished draft of the proclamation, and that he had stolen the unfinished document. 	edit_premise_05583409.004	edit_premise_05583409.004n	wikipedia	neutral				
neutral					"The twelfth-century Goliardic poem ""Olim lacus"", one of the Carmina Burana, is possibly a parody of the Swan Sequence, in which the swan is roasted for dinner."	In the Olim lacus Goliardic poem, the swan is roasted for dinner as a parody of the Swan Sequence, written in 1892	edit_premise_32560692.000	edit_premise_32560692.000n	wikipedia	neutral				
contradiction					The APPD elected a new chairman, Volker Stoi, and took part in Berlin elections 2011 with little success.	Volker Stoi was elected to be chairman of the APPD and they successfully took part in the 2010 Berlin elections.	edit_premise_05186861.012	edit_premise_05186861.012c	wikipedia	contradiction				
entailment					The player uses melee and projectile weapons to defeat enemies, while a role-playing system allows the development of useful abilities.	The player can develop useful abilities through a role-playing system.	edit_premise_05045585.002	edit_premise_05045585.002e	wikipedia	entailment				
contradiction					He signed for his home town team Widnes on 6 March 1973 for £6,000.	He signed for his home town team Widnes on 6 March 1953 for £6,000.	edit_premise_19379001.006	edit_premise_19379001.006c	wikipedia	contradiction				
entailment					As a reward for this, Stefan gave him authority over Vranje, Inogoštem (Surdulica) and Preševo, which had previously belonged to his father and that area was connected to the Serbian despotate.	The area of Vranje, Inogoštem (Surdulica), and Preševo was connected to the Serbian despotate.	edit_premise_10012683.004	edit_premise_10012683.004e	wikipedia	entailment				
neutral					Agnes Hourigan wrote in the Irish Press: Leinster snatched victory from a grand Munster side after a thrilling game.	Agnes Hourigan wrote in the Irish Press in 1940: Leinster snatched victory from a grand Munster side after a thrilling game.	edit_premise_44129904.002	edit_premise_44129904.002n	wikipedia	neutral				
contradiction					"Inhabitants of the Hapitigama Korale were severely punished and several high caste nobles were given over to ""Pannayo"", one of the lowest castes, whose duty was to cut grass for the elephants."	The population of Pannayo was imprisoned 	edit_premise_34912386.005	edit_premise_34912386.005c	wikipedia	contradiction				
